Date,Region,Total_State_Infections,XFG.1.1,RW.1.1,XFZ,XFG,RV.1,XFG.6,XFG.2.5.1,XFG.14.1,SW.2,RK.1,PQ.2.1.6,PQ.17,Other,NB.1.8.1,BA.3.2,XFG.23.1.3,PQ.2.8.1,NW.1,LF.7,XFC,PQ.17.11,LF.7.9,KP.3.1.1,XFY,XFJ,XFG.10.4,JN.1,XFV,PA.1,LP.8.1,JN.1.16.1,BA.2,B.1.1.529,XFG.1,XBB.1.16,XDV.1,XEC.4,XEC,LF.7.7.1,KP.3,XEQ,BQ.1,MC.28.1,MC.10.1,LF.7.7.2,MC.1,LB.1.3.1,HV.1,XEK,MC.19,KS.1,LF.7.2.1,JN.1.16,LB.1,KV.2,KP.2,KP.1.1,KP.2.3,KP.1.1.3,JN.1.18.6,LP.1,JN.1.7,JN.1.11.1,LF.3.1,JN.1.13,KP.4.1,JN.1.18,KQ.1,KP.2.15,KP.1.2,KW.1.1,BA.2.86,XBB.1.5.68,JN.1.4.3,JN.1.32,JN.1.13.1,EG.5,BA.1.1,XDP,JN.1.8.1,XBB.1.16.1,GE.1,FL.1.5.1,BQ.1.1,XBB.2.3,XBB.1.16.6,XBB.1.16.17,JG.3,JF.1,JD.1.1,HK.3,EG.5.1.8,BA.5.2.6,BA.5,XBB.1.9.1,XBB.1.5,XBB.1.16.15,XBB.1.16.11,XBB,XBB.1.9.2,XBB.1.5.72,XBB.1.5.70,HF.1,GK.1.1,EG.6.1,XBB.1.5.59,GK.2,CH.1.1,XBB.2.3.8,XBB.1.5.10,XBB.1.42.2,FE.1.1,FD.1.1,EU.1.1,BA.2.12.1,XBB.1.5.1,FD.2,BN.1,BF.7,BA.2.75,BA.4.6,BA.2.75.2,BF.11,BA.4,B.1.617.2,RF.5.4
2025-03-30,SD,667,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,3,3,5,0,0,36,0,0,0,2,0,14,245,2,1,4,0,1,3,11,198,5,11,34,3,6,21,9,10,6,3,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-31,SD,685,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,3,3,5,0,0,36,0,0,0,2,0,14,256,2,1,4,0,1,3,11,202,5,11,34,3,6,21,9,11,6,4,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,SD,706,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,3,4,5,0,0,37,0,0,0,2,0,14,269,2,1,4,0,1,3,11,206,5,11,34,3,6,21,10,11,6,4,20,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-02,SD,725,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,3,4,6,0,0,37,0,0,0,2,0,14,280,2,1,4,0,2,3,11,210,5,11,34,3,7,20,11,11,6,4,20,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-03,SD,738,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,4,6,0,0,37,0,0,0,2,0,13,290,2,1,4,0,2,3,11,212,5,11,33,4,7,20,12,11,6,4,20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-04,SD,734,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,4,6,0,0,36,0,0,0,2,0,13,293,2,1,4,0,2,4,11,209,5,11,32,4,7,18,12,11,5,4,20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-05,SD,711,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,3,6,0,0,35,0,0,0,2,0,12,288,2,1,4,0,2,4,10,201,4,11,30,3,7,17,12,11,5,4,20,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-06,SD,689,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,3,3,6,0,0,33,0,0,0,2,0,11,284,2,1,4,0,1,4,9,193,4,10,27,3,7,15,12,10,5,4,19,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07,SD,664,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,3,3,6,0,0,31,0,0,0,2,0,10,278,2,1,3,0,1,4,9,185,4,10,25,3,7,14,13,10,4,4,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08,SD,633,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,3,3,6,0,0,30,0,0,0,2,0,9,268,2,1,3,0,1,3,8,175,3,9,23,3,7,12,12,9,4,4,17,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09,SD,604,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,3,3,6,0,0,28,0,0,0,2,0,9,260,2,1,3,0,1,3,7,165,3,9,21,3,7,11,12,9,3,4,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-10,SD,577,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,2,3,6,0,0,26,0,0,0,2,0,8,252,2,1,3,0,1,3,7,156,3,8,19,3,7,10,12,8,3,4,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-11,SD,559,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,2,3,6,0,0,25,0,0,0,2,0,7,247,2,1,3,0,1,3,6,150,2,8,18,3,7,9,12,8,3,4,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-12,SD,550,0,0,0,2,0,0,0,0,0,0,0,0,5,2,0,0,0,2,2,6,0,2,24,0,0,0,2,0,7,245,2,1,3,0,1,3,6,145,2,8,16,3,7,8,12,8,2,4,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-13,SD,553,0,0,0,2,0,0,0,0,0,0,0,0,5,3,0,0,0,2,3,6,0,3,25,0,0,0,2,0,7,259,2,1,3,0,1,3,6,147,3,8,17,3,7,8,12,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-14,SD,560,0,0,0,2,0,0,0,0,0,0,0,0,5,3,0,0,0,3,3,6,0,3,25,0,0,0,2,0,7,267,2,1,3,0,1,4,6,146,3,8,17,3,7,8,12,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15,SD,570,0,0,0,2,0,0,0,0,0,0,0,0,5,4,0,0,0,3,3,6,0,3,25,0,0,0,2,0,8,275,2,1,3,0,1,4,6,144,3,8,17,3,7,8,12,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16,SD,580,0,0,0,3,0,0,0,0,0,0,0,0,5,4,0,0,0,3,3,6,0,3,25,0,0,0,2,0,8,285,2,1,3,0,1,4,6,143,3,8,17,3,7,8,12,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17,SD,591,0,0,0,3,0,0,0,0,0,0,0,0,5,5,0,0,0,3,3,7,0,3,26,0,0,0,2,0,8,295,2,1,3,0,1,4,6,141,4,8,17,3,8,8,12,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18,SD,605,0,0,0,3,0,0,0,0,0,0,0,0,6,5,0,0,0,3,3,7,0,3,26,0,0,0,2,0,9,306,2,1,3,0,1,4,7,141,4,8,17,3,8,8,12,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-19,SD,618,0,0,0,3,0,0,0,0,0,0,0,0,6,6,0,0,0,3,3,7,0,3,27,0,0,0,3,0,9,317,2,1,3,0,1,4,7,139,4,8,17,3,8,7,11,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-20,SD,622,0,0,0,3,0,0,0,0,0,0,0,0,6,7,0,0,0,3,3,7,0,3,27,0,0,0,3,0,9,324,2,1,3,0,1,5,7,136,5,8,17,3,8,7,11,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-21,SD,623,0,0,0,3,0,0,0,0,0,0,0,0,6,7,0,0,0,3,3,7,0,3,26,0,0,0,3,0,9,329,2,1,3,0,1,5,7,132,5,8,17,3,8,7,11,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22,SD,622,0,0,0,3,0,0,0,0,0,0,0,0,6,8,0,0,0,3,3,7,0,3,26,0,0,0,3,0,9,333,2,1,3,0,1,5,7,128,5,8,17,3,8,7,10,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23,SD,617,0,0,0,3,0,0,0,0,0,0,0,0,6,8,0,0,0,3,3,7,0,3,26,0,0,0,3,0,9,335,2,1,3,0,1,5,6,122,5,8,16,3,8,7,10,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24,SD,609,0,0,0,3,0,0,0,0,0,0,0,0,5,8,0,0,0,3,3,7,0,3,25,0,0,0,3,0,9,335,2,1,3,0,1,5,6,117,6,8,16,3,8,6,9,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25,SD,597,0,0,0,3,0,0,0,0,0,0,0,0,5,9,0,0,0,3,3,6,0,3,25,0,0,0,3,0,9,333,2,1,3,0,1,5,6,110,6,7,15,3,8,6,9,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26,SD,581,0,0,0,3,0,0,0,0,0,0,0,0,5,9,0,0,0,3,3,6,0,3,24,0,0,0,3,0,9,329,2,1,3,0,1,5,6,103,6,7,14,3,8,6,8,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-27,SD,555,0,0,0,3,0,0,0,0,0,0,0,0,5,9,0,0,0,3,3,6,0,3,23,0,0,0,2,0,9,318,1,1,3,0,1,5,6,95,6,7,14,3,7,5,7,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28,SD,532,0,0,0,3,0,0,0,0,0,0,0,0,5,9,0,0,0,3,3,6,0,3,22,0,0,0,2,0,9,309,1,1,3,0,1,4,5,88,6,6,13,3,7,5,7,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-29,SD,514,0,0,0,3,0,0,0,0,0,0,0,0,5,9,0,0,0,3,2,5,0,2,21,0,0,0,2,0,9,302,1,1,3,0,1,4,5,81,6,6,12,3,7,4,6,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,SD,502,0,0,0,3,0,0,0,0,0,0,0,0,4,9,0,0,0,2,2,5,0,2,20,0,0,0,2,0,8,299,1,1,3,0,1,4,5,76,6,6,12,2,7,4,6,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,SD,495,0,0,0,3,0,0,0,0,0,0,0,0,4,10,0,0,0,2,2,5,0,2,20,0,0,0,2,0,8,298,1,1,3,0,1,4,5,71,6,5,11,2,7,4,5,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,SD,494,0,0,0,3,0,0,0,0,0,0,0,0,4,10,0,0,0,2,2,5,0,2,19,0,0,0,2,0,9,301,1,1,3,0,1,4,5,68,6,5,11,2,7,4,5,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,SD,496,0,0,0,3,0,0,0,0,0,0,0,0,4,10,0,0,0,2,2,5,0,2,19,0,0,0,2,0,9,306,1,1,3,0,1,5,5,65,6,5,11,2,7,4,5,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,SD,500,0,0,0,4,0,0,0,0,0,0,0,0,4,11,0,0,0,2,2,5,0,2,19,0,0,0,2,0,9,312,1,1,3,0,1,5,5,62,7,5,11,2,7,4,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,SD,503,0,0,0,4,0,0,0,0,0,0,0,0,4,11,0,0,0,3,2,5,0,2,19,0,0,0,2,0,9,318,1,1,3,0,1,5,5,59,7,5,11,2,7,3,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,SD,508,0,0,0,4,0,0,0,0,0,0,0,0,4,12,0,0,0,3,2,5,0,2,19,0,0,0,2,0,9,324,1,1,3,0,1,5,5,57,7,5,11,2,7,3,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,SD,510,0,0,0,4,0,0,0,0,0,0,0,0,4,12,0,0,0,3,2,5,0,2,19,0,0,0,2,0,9,330,1,1,3,0,1,5,5,53,7,5,10,3,7,3,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-08,SD,510,0,0,0,4,0,0,0,0,0,0,0,0,4,13,0,0,0,3,2,5,0,2,19,0,0,0,2,0,10,333,1,1,3,0,1,5,5,50,8,5,10,3,7,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-09,SD,514,0,0,0,4,0,0,0,0,0,0,0,0,4,13,0,0,0,3,2,5,0,2,19,0,0,0,2,0,10,339,1,1,3,0,1,5,5,47,8,5,10,3,7,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-10,SD,516,0,0,0,4,0,0,0,0,0,0,2,0,4,14,0,0,0,3,2,5,0,2,19,0,2,0,2,0,10,341,1,1,3,0,1,5,5,43,8,5,10,3,7,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-11,SD,510,0,0,0,7,0,0,0,0,0,0,3,0,4,15,0,0,0,3,2,5,0,3,18,0,3,0,2,0,10,339,1,1,3,0,1,5,5,43,8,5,10,3,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-12,SD,504,0,0,0,10,0,0,0,0,0,0,3,0,5,15,0,0,0,3,3,5,0,3,18,0,3,0,2,0,9,332,1,1,3,0,1,5,4,42,8,5,9,2,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-13,SD,496,0,0,0,12,0,0,0,0,0,0,3,0,5,16,0,0,0,3,3,5,0,3,17,0,3,0,2,0,9,324,1,1,3,0,1,5,4,40,8,4,9,2,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-14,SD,491,0,0,0,15,0,0,0,0,0,0,4,0,5,17,0,0,0,3,3,5,0,3,16,0,3,0,2,0,9,318,1,1,3,0,1,5,4,39,8,4,8,2,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-15,SD,490,0,0,0,17,0,0,0,0,0,0,4,0,5,17,0,0,0,3,3,5,0,3,15,0,3,0,2,0,9,314,1,1,3,0,1,5,4,38,8,4,8,2,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-16,SD,487,0,0,0,20,0,0,0,0,0,0,4,0,5,18,0,0,0,3,3,5,0,3,15,0,3,0,2,0,9,310,1,1,2,0,1,5,4,38,8,4,8,2,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-17,SD,481,0,0,0,22,0,0,0,0,0,0,5,0,5,19,0,0,0,3,3,5,0,3,14,0,4,0,2,0,9,304,1,1,2,0,1,5,4,36,8,4,8,2,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
