Date,Region,Total_State_Infections,SW.2,XFG.1.1,RW.1.1,XFG.6,XFG,RV.1,RK.1,RF.5.4,LF.7.9,XFG.14.1,XFZ,NB.1.8.1,BA.3.2,XFG.23.1.3,XFG.2.5.1,PQ.2.8.1,LF.7,PQ.17,XFJ,PQ.2.1.6,Other,XFV,XFG.10.4,NW.1,BQ.1.1,XFY,XFC,PQ.17.11,KP.3.1.1,XFG.1,XEC,MC.1,LP.8.1,KP.3,JN.1,JN.1.7,B.1.1.529,XDV.1,PA.1,JN.1.16.1,BA.5,BA.2,XEC.4,XBB.1.5,XBB.1.16,LF.7.7.2,MC.10.1,LF.7.7.1,LF.7.2.1,KP.1.1.3,JN.1.16,XEK,MC.28.1,HV.1,EG.5,XEQ,LB.1.3.1,KP.2.3,JN.1.18,BQ.1,MC.19,LF.3.1,KS.1,LB.1,KP.1.1,KP.2,JN.1.11.1,LP.1,JN.1.18.6,GK.1.1,KV.2,JN.1.13,HF.1,XBB.1.16.15,KP.2.15,CH.1.1,BA.4.6,KP.4.1,JN.1.8.1,JN.1.32,JG.3,BF.7,XBB.1.9.1,XBB.1.16.11,KW.1.1,KQ.1,KP.1.2,JN.1.13.1,XDP,BA.2.86,BA.2.12.1,XBB.1.5.68,JN.1.4.3,EG.5.1.8,BA.1.1,XBB.2.3,XBB.1.16.6,XBB,JF.1,GE.1,XBB.1.16.1,HK.3,FL.1.5.1,XBB.1.16.17,JD.1.1,GK.2,BA.5.2.6,XBB.1.5.70,XBB.1.9.2,XBB.1.5.72,XBB.1.5.10,XBB.1.42.2,EG.6.1,XBB.2.3.8,XBB.1.5.59,XBB.1.5.1,FD.1.1,BF.11,FE.1.1,BA.2.75,EU.1.1,BA.4,FD.2,B.1.617.2,BN.1,BA.2.75.2
2022-09-11,US,715045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,0,0,0,917,0,0,0,0,0,0,0,0,0,10,0,522,0,0,0,608575,1934,0,31,18,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54196,0,0,0,0,6986,0,0,0,0,0,0,0,0,3526,46,0,0,135,0,0,117,0,0,0,0,0,0,0,0,1121,0,41,0,0,0,0,0,0,0,0,1825,0,3369,0,26739,0,17,137,1350
2022-09-12,US,710819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,0,0,0,1008,0,0,0,0,0,0,0,0,0,10,0,511,0,0,0,603974,1933,0,31,18,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54639,0,0,0,0,7320,0,0,0,0,0,0,0,0,3362,46,0,0,135,0,0,126,0,0,0,0,0,0,0,0,1175,0,41,0,0,0,0,0,0,0,0,1883,0,3454,0,25936,0,17,150,1407
2022-09-13,US,706593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,0,0,0,1098,0,0,0,0,0,0,0,0,0,10,0,500,0,0,0,599384,1933,0,31,18,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55073,0,0,0,0,7650,0,0,0,0,0,0,0,0,3201,46,0,0,134,0,0,134,0,0,0,0,0,0,0,0,1228,0,41,0,0,0,0,0,0,0,0,1941,0,3537,0,25141,0,17,164,1463
2022-09-14,US,702368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,0,0,0,1186,0,0,0,0,0,0,0,0,0,10,0,489,0,0,0,594807,1932,0,31,18,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55498,0,0,0,0,7975,0,0,0,0,0,0,0,0,3040,46,0,0,134,0,0,143,0,0,0,0,0,0,0,0,1281,0,41,0,0,0,0,0,0,0,0,1997,0,3620,0,24353,0,17,177,1518
2022-09-15,US,698142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,0,0,0,1274,0,0,0,0,0,0,0,0,0,10,0,478,0,0,0,590241,1931,0,31,18,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55913,0,0,0,0,8296,0,0,0,0,0,0,0,0,2882,46,0,0,133,0,0,151,0,0,0,0,0,0,0,0,1333,0,41,0,0,0,0,0,0,0,0,2053,0,3701,0,23573,0,17,190,1572
2022-09-16,US,693917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,0,0,0,1360,0,0,0,0,0,0,0,0,0,10,0,468,0,0,0,585688,1930,0,31,18,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56320,0,0,0,0,8613,0,0,0,0,0,0,0,0,2725,46,0,0,132,0,0,159,0,0,0,0,0,0,0,0,1385,0,41,0,0,0,0,0,0,0,0,2108,0,3780,0,22801,0,17,203,1626
2022-09-17,US,689691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,0,0,0,1445,0,0,0,0,0,0,0,0,0,10,0,457,0,0,0,581146,1929,0,31,18,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56717,0,0,0,0,8924,0,0,0,0,0,0,0,0,2570,47,0,0,132,0,0,167,0,0,0,0,0,0,0,0,1435,0,42,0,0,0,0,0,0,0,0,2162,0,3859,0,22036,0,17,216,1679
2022-09-18,US,681779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,0,0,0,1521,0,0,0,0,0,0,0,0,0,10,0,444,0,0,0,573515,1917,0,30,18,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56799,0,0,0,0,9182,0,0,0,0,0,0,0,0,2404,46,0,0,130,0,0,174,0,0,0,0,0,0,0,0,1477,0,41,0,0,0,0,0,0,0,0,2203,0,3915,0,21165,0,17,227,1721
2022-09-19,US,673866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194,0,0,0,1595,0,0,0,0,0,0,0,0,0,10,0,432,0,0,0,565907,1905,0,30,18,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56863,0,0,0,0,9432,0,0,0,0,0,0,0,0,2241,46,0,0,129,0,0,181,0,0,0,0,0,0,0,0,1517,0,41,0,0,0,0,0,0,0,0,2243,0,3968,0,20308,0,17,238,1763
2022-09-20,US,665954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,0,0,0,1666,0,0,0,0,0,0,0,0,0,10,0,419,0,0,0,558320,1893,0,30,17,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56910,0,0,0,0,9673,0,0,0,0,0,0,0,0,2081,46,0,0,127,0,0,187,0,0,0,0,0,0,0,0,1557,0,41,0,0,0,0,0,0,0,0,2281,0,4020,0,19465,0,17,249,1803
2022-09-21,US,658041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,0,0,0,1736,0,0,0,0,0,0,0,0,0,10,0,407,0,0,0,550756,1880,0,30,17,0,0,0,0,0,0,0,0,19,0,0,0,0,0,4094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56940,0,0,0,0,9905,0,0,0,0,0,0,0,0,1924,46,0,0,126,0,0,194,0,0,0,0,0,0,0,0,1594,0,41,0,0,0,0,0,0,0,0,2318,0,4069,0,18637,0,17,259,1841
2022-09-22,US,650129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,0,0,0,1803,0,0,0,0,0,0,0,0,0,10,0,395,0,0,0,543215,1868,0,30,17,0,0,0,0,0,0,0,0,19,0,0,0,0,0,4249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56954,0,0,0,0,10130,0,0,0,0,0,0,0,0,1771,46,0,0,125,0,0,200,0,0,0,0,0,0,0,0,1631,0,41,0,0,0,0,0,0,0,0,2353,0,4116,0,17823,0,17,269,1878
2022-09-23,US,642216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,0,0,0,1868,0,0,0,0,0,0,0,0,0,9,0,383,0,0,0,535696,1855,0,29,17,0,0,0,0,0,0,0,0,19,0,0,0,0,0,4398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56950,0,0,0,0,10346,0,0,0,0,0,0,0,0,1620,46,0,0,123,0,0,206,0,0,0,0,0,0,0,0,1666,0,41,0,0,0,0,0,0,0,0,2387,0,4160,0,17023,0,17,279,1914
2022-09-24,US,634304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,0,0,0,1931,0,0,0,0,0,0,0,0,0,9,0,371,0,0,0,528199,1842,0,29,17,0,0,0,0,0,0,0,0,18,0,0,0,0,0,4543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56929,0,0,0,0,10553,0,0,0,0,0,0,0,0,1473,45,0,0,122,0,0,212,0,0,0,0,0,0,0,0,1700,0,41,0,0,0,0,0,0,0,0,2419,0,4202,0,16238,0,17,288,1948
2022-09-25,US,627393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,0,0,0,1995,0,0,0,0,0,0,0,0,0,9,0,360,0,0,0,521557,1831,0,29,17,0,0,0,0,0,0,0,0,18,0,0,0,0,0,4691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56983,0,0,0,0,10770,0,0,0,0,0,0,0,0,1331,45,0,0,121,0,0,218,0,0,0,0,0,0,0,0,1735,0,40,0,0,0,0,0,0,0,0,2453,0,4248,0,15492,0,17,298,1984
2022-09-26,US,620483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145,0,0,0,2057,0,0,0,0,0,0,0,0,0,9,0,349,0,0,0,514936,1820,0,29,17,0,0,0,0,0,0,0,0,18,0,0,0,0,0,4834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57021,0,0,0,0,10979,0,0,0,0,0,0,0,0,1192,45,0,0,120,0,0,223,0,0,0,0,0,0,0,0,1769,0,40,0,0,0,0,0,0,0,0,2487,0,4293,0,14758,0,17,307,2018
2022-09-27,US,613572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139,0,0,0,2117,0,0,0,0,0,0,0,0,0,9,0,338,0,0,0,508333,1810,0,29,17,0,0,0,0,0,0,0,0,18,0,0,0,0,0,4972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57045,0,0,0,0,11181,0,0,0,0,0,0,0,0,1055,45,0,0,118,0,0,229,0,0,0,0,0,0,0,0,1802,0,40,0,0,0,0,0,0,0,0,2518,0,4335,0,14037,0,17,316,2052
2022-09-28,US,606662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132,0,0,0,2176,0,0,0,0,0,0,0,0,0,9,0,328,0,0,0,501750,1798,0,28,17,0,0,0,0,0,0,0,0,18,0,0,0,0,0,5107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57053,0,0,0,0,11375,0,0,0,0,0,0,0,0,922,45,0,0,117,0,0,234,0,0,0,0,0,0,0,0,1833,0,40,0,0,0,0,0,0,0,0,2549,0,4376,0,13329,0,17,325,2084
2022-09-29,US,599751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126,0,0,0,2232,0,0,0,0,0,0,0,0,0,9,0,317,0,0,0,495187,1787,0,28,16,0,0,0,0,0,0,0,0,18,0,0,0,0,0,5236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57047,0,0,0,0,11562,0,0,0,0,0,0,0,0,791,45,0,0,116,0,0,239,0,0,0,0,0,0,0,0,1864,0,40,0,0,0,0,0,0,0,0,2578,0,4414,0,12633,0,17,333,2115
2022-09-30,US,592841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,0,0,0,2287,0,0,0,0,0,0,0,0,0,9,0,307,0,0,0,488643,1776,0,28,16,0,0,0,0,0,0,0,0,18,0,0,0,0,0,5362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57027,0,0,0,0,11742,0,0,0,0,0,0,0,0,663,45,0,0,115,0,0,244,0,0,0,0,0,0,0,0,1893,0,40,0,0,0,0,0,0,0,0,2606,0,4451,0,11949,0,17,341,2144
2022-10-01,US,585930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,0,0,0,2339,0,0,0,0,0,0,0,0,0,9,0,297,0,0,0,482106,1764,0,28,16,0,0,0,0,0,0,0,0,17,0,0,0,0,0,5483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,56989,0,0,0,0,11915,0,0,0,0,0,0,0,0,537,44,0,0,114,0,0,249,0,0,0,0,0,0,0,0,1921,0,40,0,0,0,0,0,0,0,0,2632,0,4485,0,11278,0,17,349,2172
2022-10-02,US,582428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,0,0,0,3208,0,0,0,0,0,0,0,0,0,9,0,304,0,0,0,476406,1868,0,28,16,0,0,0,0,0,0,0,0,17,0,0,0,0,0,6608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,56151,0,0,0,0,12590,0,0,0,0,0,0,0,0,519,45,0,0,116,0,0,372,0,0,0,0,0,0,0,0,2043,0,40,0,0,0,0,0,0,0,0,2719,0,4535,0,10982,0,19,514,2186
2022-10-03,US,578927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,0,0,0,4065,0,0,0,0,0,0,0,0,0,9,0,310,0,0,0,470740,1971,0,28,16,0,0,0,0,0,0,0,0,17,0,0,0,0,0,7719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,55319,0,0,0,0,13257,0,0,0,0,0,0,0,0,501,45,0,0,119,0,0,493,0,0,0,0,0,0,0,0,2163,0,40,0,0,0,0,0,0,0,0,2805,0,4584,0,10689,0,21,678,2199
2022-10-04,US,575425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,0,0,0,4913,0,0,0,0,0,0,0,0,0,9,0,317,0,0,0,465109,2072,0,28,16,0,0,0,0,0,0,0,0,17,0,0,0,0,0,8816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,54493,0,0,0,0,13915,0,0,0,0,0,0,0,0,483,45,0,0,121,0,0,613,0,0,0,0,0,0,0,0,2282,0,40,0,0,0,0,0,0,0,0,2890,0,4632,0,10398,0,23,839,2212
2022-10-05,US,571923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107,0,0,0,5749,0,0,0,0,0,0,0,0,0,9,0,323,0,0,0,459511,2172,0,28,16,0,0,0,0,0,0,0,0,17,0,0,0,0,0,9899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,53673,0,0,0,0,14564,0,0,0,0,0,0,0,0,465,45,0,0,123,0,0,731,0,0,0,0,0,0,0,0,2399,0,40,0,0,0,0,0,0,0,0,2973,0,4679,0,10110,0,25,998,2225
2022-10-06,US,568421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,0,0,0,6575,0,0,0,0,0,0,0,0,0,9,0,329,0,0,0,453947,2271,0,28,16,0,0,0,0,0,0,0,0,17,0,0,0,0,0,10968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,52859,0,0,0,0,15204,0,0,0,0,0,0,0,0,447,45,0,0,126,0,0,848,0,0,0,0,0,0,0,0,2515,0,40,0,0,0,0,0,0,0,0,3055,0,4725,0,9825,0,27,1156,2237
2022-10-07,US,564919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,0,0,0,7390,0,0,0,0,0,0,0,0,0,9,0,335,0,0,0,448417,2368,0,27,16,0,0,0,0,0,0,0,0,17,0,0,0,0,0,12023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,52051,0,0,0,0,15835,0,0,0,0,0,0,0,0,430,45,0,0,128,0,0,963,0,0,0,0,0,0,0,0,2629,0,40,0,0,0,0,0,0,0,0,3136,0,4771,0,9543,0,29,1311,2249
2022-10-08,US,561417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,0,0,0,8195,0,0,0,0,0,0,0,0,0,9,0,341,0,0,0,442920,2464,0,27,16,0,0,0,0,0,0,0,0,17,0,0,0,0,0,13064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,51249,0,0,0,0,16457,0,0,0,0,0,0,0,0,412,45,0,0,130,0,0,1077,0,0,0,0,0,0,0,0,2741,0,40,0,0,0,0,0,0,0,0,3215,0,4815,0,9264,0,31,1464,2260
2022-10-09,US,566346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,0,0,0,9125,0,0,0,0,0,0,0,0,0,9,0,352,0,0,0,444068,2597,0,28,16,0,0,0,0,0,0,0,0,17,0,0,0,0,0,14304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,51215,0,0,0,0,17328,0,0,0,0,0,0,0,0,401,46,0,0,134,0,0,1207,0,0,0,0,0,0,0,0,2895,0,41,0,0,0,0,0,0,0,0,3344,0,4932,0,9123,0,33,1640,2306
2022-10-10,US,571275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,0,0,0,10070,0,0,0,0,0,0,0,0,0,9,0,363,0,0,0,445169,2732,0,28,16,0,0,0,0,0,0,0,0,18,0,0,0,0,0,15564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,51173,0,0,0,0,18211,0,0,0,0,0,0,0,0,390,46,0,0,139,0,0,1339,0,0,0,0,0,0,0,0,3051,0,41,0,0,0,0,0,0,0,0,3474,0,5050,0,8978,0,35,1819,2352
2022-10-11,US,576204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,0,0,0,11030,0,0,0,0,0,0,0,0,0,9,0,375,0,0,0,446222,2869,0,29,17,0,0,0,0,0,0,0,0,18,0,0,0,0,0,16843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,51123,0,0,0,0,19107,0,0,0,0,0,0,0,0,378,47,0,0,143,0,0,1474,0,0,0,0,0,0,0,0,3209,0,42,0,0,0,0,0,0,0,0,3605,0,5170,0,8829,0,38,2000,2399
2022-10-12,US,581132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,0,0,0,12004,0,0,0,0,0,0,0,0,0,9,0,386,0,0,0,447227,3008,0,29,17,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,51064,0,0,0,0,20016,0,0,0,0,0,0,0,0,366,48,0,0,147,0,0,1610,0,0,0,0,0,0,0,0,3370,0,43,0,0,0,0,0,0,0,0,3739,0,5291,0,8676,0,40,2184,2446
2022-10-13,US,586061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,0,0,0,12994,0,0,0,0,0,0,0,0,0,9,0,398,0,0,0,448184,3149,0,29,17,0,0,0,0,0,0,0,0,18,0,0,0,0,0,19461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,50996,0,0,0,0,20938,0,0,0,0,0,0,0,0,354,49,0,0,152,0,0,1749,0,0,0,0,0,0,0,0,3532,0,43,0,0,0,0,0,0,0,0,3874,0,5413,0,8520,0,43,2371,2493
2022-10-14,US,590990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195,0,0,0,13999,0,0,0,0,0,0,0,0,0,9,0,410,0,0,0,449094,3291,0,30,17,0,0,0,0,0,0,0,0,18,0,0,0,0,0,20799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,50920,0,0,0,0,21872,0,0,0,0,0,0,0,0,342,49,0,0,156,0,0,1890,0,0,0,0,0,0,0,0,3698,0,44,0,0,0,0,0,0,0,0,4011,0,5536,0,8359,0,46,2561,2541
2022-10-15,US,595919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,0,0,0,15018,0,0,0,0,0,0,0,0,0,9,0,422,0,0,0,449955,3436,0,30,18,0,0,0,0,0,0,0,0,19,0,0,0,0,0,22157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,50836,0,0,0,0,22819,0,0,0,0,0,0,0,0,329,50,0,0,161,0,0,2033,0,0,0,0,0,0,0,0,3865,0,45,0,0,0,0,0,0,0,0,4149,0,5661,0,8195,0,48,2754,2589
2022-10-16,US,592293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,0,0,0,15824,0,0,0,0,0,0,0,0,0,9,0,428,0,0,0,444352,3532,0,30,18,0,0,0,0,0,0,0,0,19,0,0,0,0,0,23199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,50021,0,0,0,0,23439,0,0,0,0,0,0,0,0,311,50,0,0,163,0,0,2147,0,0,0,0,0,0,0,0,3977,0,45,0,0,0,0,0,0,0,0,4228,0,5705,0,7913,0,50,2907,2600
2022-10-17,US,588667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,0,0,0,16619,0,0,0,0,0,0,0,0,0,9,0,433,0,0,0,438783,3626,0,30,17,0,0,0,0,0,0,0,0,19,0,0,0,0,0,24227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,49212,0,0,0,0,24051,0,0,0,0,0,0,0,0,294,50,0,0,165,0,0,2259,0,0,0,0,0,0,0,0,4088,0,45,0,0,0,0,0,0,0,0,4306,0,5747,0,7633,0,52,3059,2611
2022-10-18,US,585042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,0,0,0,17403,0,0,0,0,0,0,0,0,0,9,0,439,0,0,0,433250,3719,0,30,17,0,0,0,0,0,0,0,0,19,0,0,0,0,0,25240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,48409,0,0,0,0,24653,0,0,0,0,0,0,0,0,277,50,0,0,168,0,0,2370,0,0,0,0,0,0,0,0,4196,0,45,0,0,0,0,0,0,0,0,4383,0,5789,0,7357,0,54,3208,2622
2022-10-19,US,581416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,0,0,0,18176,0,0,0,0,0,0,0,0,0,9,0,445,0,0,0,427751,3810,0,30,17,0,0,0,0,0,0,0,0,18,0,0,0,0,0,26239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,47613,0,0,0,0,25246,0,0,0,0,0,0,0,0,260,50,0,0,170,0,0,2479,0,0,0,0,0,0,0,0,4304,0,45,0,0,0,0,0,0,0,0,4459,0,5830,0,7083,0,56,3355,2632
2022-10-20,US,577790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,0,0,0,18938,0,0,0,0,0,0,0,0,0,9,0,450,0,0,0,422288,3900,0,30,17,0,0,0,0,0,0,0,0,18,0,0,0,0,0,27224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,46822,0,0,0,0,25830,0,0,0,0,0,0,0,0,243,50,0,0,172,0,0,2587,0,0,0,0,0,0,0,0,4409,0,45,0,0,0,0,0,0,0,0,4533,0,5870,0,6812,0,58,3501,2642
2022-10-21,US,574165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199,0,0,0,19689,0,0,0,0,0,0,0,0,0,9,0,456,0,0,0,416860,3989,0,30,17,0,0,0,0,0,0,0,0,18,0,0,0,0,0,28194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,46038,0,0,0,0,26404,0,0,0,0,0,0,0,0,227,50,0,0,174,0,0,2693,0,0,0,0,0,0,0,0,4513,0,45,0,0,0,0,0,0,0,0,4606,0,5908,0,6543,0,59,3644,2651
2022-10-22,US,570539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,0,0,0,20429,0,0,0,0,0,0,0,0,0,9,0,461,0,0,0,411467,4076,0,30,17,0,0,0,0,0,0,0,0,18,0,0,0,0,0,29150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,45260,0,0,0,0,26969,0,0,0,0,0,0,0,0,211,50,0,0,176,0,0,2798,0,0,0,0,0,0,0,0,4615,0,45,0,0,0,0,0,0,0,0,4677,0,5946,0,6278,0,61,3785,2661
2022-10-23,US,559142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178,0,0,0,20868,0,0,0,0,0,0,0,0,0,9,0,460,0,0,0,400542,4105,0,29,17,0,0,0,0,0,0,0,0,18,0,0,0,0,0,29679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,43879,0,0,0,0,27148,0,0,0,0,0,0,0,0,192,50,0,0,175,0,0,2861,0,0,0,0,0,0,0,0,4651,0,44,0,0,0,0,0,0,0,0,4682,0,5901,0,5933,0,62,3870,2633
2022-10-24,US,547745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,0,0,0,21272,0,0,0,0,0,0,0,0,0,9,0,458,0,0,0,389727,4129,0,29,17,0,0,0,0,0,0,0,0,18,0,0,0,0,0,30163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,42517,0,0,0,0,27297,0,0,0,0,0,0,0,0,174,49,0,0,175,0,0,2920,0,0,0,0,0,0,0,0,4682,0,44,0,0,0,0,0,0,0,0,4684,0,5853,0,5597,0,63,3949,2604
2022-10-25,US,536348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,0,0,0,21642,0,0,0,0,0,0,0,0,0,9,0,456,0,0,0,379023,4149,0,28,16,0,0,0,0,0,0,0,0,17,0,0,0,0,0,30601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,41174,0,0,0,0,27417,0,0,0,0,0,0,0,0,156,48,0,0,174,0,0,2973,0,0,0,0,0,0,0,0,4707,0,43,0,0,0,0,0,0,0,0,4681,0,5802,0,5270,0,63,4021,2574
2022-10-26,US,524951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,0,0,0,21978,0,0,0,0,0,0,0,0,0,8,0,454,0,0,0,368429,4164,0,28,16,0,0,0,0,0,0,0,0,17,0,0,0,0,0,30994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,39851,0,0,0,0,27508,0,0,0,0,0,0,0,0,139,48,0,0,173,0,0,3022,0,0,0,0,0,0,0,0,4727,0,42,0,0,0,0,0,0,0,0,4674,0,5748,0,4952,0,64,4086,2544
2022-10-27,US,513554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,0,0,0,22279,0,0,0,0,0,0,0,0,0,8,0,452,0,0,0,357945,4174,0,27,16,0,0,0,0,0,0,0,0,17,0,0,0,0,0,31342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,38547,0,0,0,0,27569,0,0,0,0,0,0,0,0,123,47,0,0,172,0,0,3066,0,0,0,0,0,0,0,0,4742,0,42,0,0,0,0,0,0,0,0,4663,0,5691,0,4643,0,65,4145,2512
