Date,Region,Total_State_Infections,B.1.1.529,BA.1.1,BA.2,BA.2.12.1,BA.2.86,BA.4.6,BA.5,BF.7,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LF.7.7.1,LF.7.7.2,LF.7.9,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,NB.1.8.1,NW.1,Other,PA.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.10,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC,XFG
2024-09-29,WI,10546,22,0,4,0,0,0,0,0,3,0,2,2,0,0,0,0,4,0,2,0,14,0,0,1,112,46,2,0,10,55,28,37,4,0,28,3,130,197,0,258,30,679,775,5711,6,0,66,1,0,516,268,32,49,5,10,0,0,56,11,335,40,169,7,0,0,129,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,9,709,3,61,17,0,0
2024-09-30,WI,14177,29,0,5,0,0,0,0,0,3,0,3,2,0,0,0,0,5,0,2,0,18,0,0,2,149,61,3,0,14,72,37,50,5,0,37,4,172,265,0,340,39,904,1034,7673,8,0,89,2,0,680,355,43,68,7,14,0,0,74,16,458,58,227,9,0,0,182,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,13,984,5,84,28,0,0
2024-10-01,WI,15844,31,0,5,0,0,0,0,0,4,0,3,2,0,0,0,0,6,0,2,0,21,0,0,2,165,67,3,0,17,78,40,55,5,0,41,4,190,296,0,373,43,1001,1147,8570,9,0,99,2,0,744,390,47,79,8,16,0,0,82,19,521,68,254,10,0,0,213,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,14,1134,6,97,37,0,0
2024-10-02,WI,15543,29,0,5,0,0,0,0,0,4,0,3,2,0,0,0,0,6,0,2,0,20,0,0,2,160,65,3,0,18,74,39,53,5,0,40,4,184,290,0,359,42,972,1117,8402,9,0,98,2,0,714,376,46,80,8,16,0,0,80,21,520,71,249,10,0,0,218,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,14,1147,7,98,41,0,0
2024-10-03,WI,15104,28,0,5,0,0,0,0,0,4,0,3,2,0,0,0,0,6,0,2,0,20,0,0,2,154,62,3,0,18,70,37,51,5,0,39,4,176,282,0,341,40,935,1077,8160,8,0,95,2,0,679,360,44,80,8,15,0,0,77,22,514,73,242,10,0,0,222,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,13,1147,7,97,45,0,0
2024-10-04,WI,14885,26,0,5,0,0,0,0,0,4,0,3,2,0,0,0,0,6,0,2,0,19,0,0,2,150,60,3,0,19,67,35,50,5,0,38,4,171,278,0,330,39,912,1054,8037,8,0,94,2,0,655,348,43,81,8,15,0,0,75,23,516,75,238,10,0,0,228,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,13,1163,8,99,50,0,0
2024-10-05,WI,11862,20,0,4,0,0,0,0,0,3,0,2,2,0,0,0,0,4,0,2,0,15,0,0,2,119,47,3,0,16,51,28,40,4,0,30,4,134,221,0,257,31,719,833,6401,6,0,75,2,0,510,273,33,67,7,12,0,0,59,20,418,63,189,8,0,0,189,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,11,952,7,81,44,0,0
2024-10-06,WI,11423,19,0,4,0,0,0,0,0,3,0,2,2,0,0,0,0,4,0,2,0,15,0,0,2,113,45,3,0,16,48,26,38,4,0,28,4,128,213,0,242,29,685,796,6161,6,0,72,2,0,480,258,32,66,7,12,0,0,56,20,409,63,182,8,0,0,189,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,10,942,7,80,46,0,0
2024-10-07,WI,7279,12,0,3,0,0,0,0,0,2,0,1,1,0,0,0,0,3,0,1,0,9,0,0,1,71,28,2,0,11,29,16,24,2,0,18,2,80,135,0,151,18,432,504,3923,4,0,46,1,0,299,161,20,44,4,8,0,0,36,14,265,42,116,5,0,0,125,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,6,616,5,52,32,0,0
2024-10-08,WI,5176,8,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,7,0,0,1,50,20,1,0,8,20,11,17,2,0,13,2,56,96,0,105,13,304,355,2788,3,0,33,1,0,207,113,14,32,3,5,0,0,25,10,191,31,82,3,0,0,92,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,5,449,4,38,24,0,0
2024-10-09,WI,5096,8,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,7,0,0,1,49,19,1,0,8,19,11,16,2,0,12,2,54,95,0,101,12,296,347,2743,3,0,32,1,0,199,109,14,32,3,5,0,0,24,11,191,32,81,3,0,0,94,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,5,453,4,38,26,0,0
2024-10-10,WI,5126,7,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,7,0,0,1,49,19,1,0,8,19,11,16,2,0,12,2,54,95,0,99,12,294,346,2758,3,0,33,1,0,195,107,13,33,3,5,0,0,24,11,195,34,82,3,0,0,97,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,5,467,4,39,27,0,0
2024-10-11,WI,5088,7,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,7,0,0,1,48,18,1,0,9,18,10,16,2,0,12,2,53,94,0,96,12,289,341,2736,3,0,33,1,0,189,105,13,34,3,5,0,0,24,12,197,35,81,3,0,0,100,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,5,475,4,40,29,0,0
2024-10-12,WI,5050,7,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,7,0,0,1,47,18,1,0,9,17,10,16,1,0,12,2,51,94,0,93,12,284,336,2713,3,0,32,1,0,182,102,13,34,3,5,0,0,23,12,198,36,80,3,0,0,102,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,5,482,5,41,30,0,0
2024-10-13,WI,5009,6,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,7,0,0,1,46,17,1,0,9,16,10,15,1,0,12,2,50,93,0,90,11,278,331,2690,2,0,32,1,0,176,99,13,35,4,5,0,0,23,13,199,36,80,3,0,0,104,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,4,489,5,41,32,0,0
2024-10-14,WI,5174,6,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,7,0,0,1,47,18,1,0,10,16,10,16,1,0,12,2,51,96,0,90,12,284,339,2777,3,0,33,1,0,177,100,13,37,4,6,0,0,23,14,209,39,82,3,0,0,111,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,5,517,5,43,35,0,0
2024-10-15,WI,5092,6,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,7,0,0,1,46,17,1,0,10,15,9,15,1,0,12,2,49,94,0,86,11,276,331,2731,2,0,33,1,0,169,96,12,37,4,6,0,0,23,14,208,40,81,3,0,0,112,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,5,520,5,44,36,0,0
2024-10-16,WI,4802,5,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,6,0,0,1,43,16,1,0,10,13,9,14,1,0,11,2,46,89,0,79,10,257,309,2574,2,0,31,1,0,154,89,12,36,4,5,0,0,21,14,199,39,76,3,0,0,109,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,4,501,5,42,35,0,0
2024-10-17,WI,4655,5,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,6,0,0,1,41,15,1,0,10,12,8,14,1,0,10,2,44,86,0,75,10,247,297,2494,2,0,30,1,0,145,84,11,36,4,5,0,0,20,14,196,38,74,3,0,0,109,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,4,495,5,42,36,0,0
2024-10-18,WI,4473,4,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,6,0,0,1,39,14,1,0,10,11,8,13,1,0,10,2,41,83,0,70,9,234,283,2395,2,0,29,1,0,135,79,10,35,3,5,0,0,19,14,191,38,71,3,0,0,107,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,486,5,41,36,0,0
2024-10-19,WI,4473,4,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,6,0,0,1,38,14,1,0,10,10,7,13,1,0,10,2,40,83,0,68,9,231,281,2393,2,0,29,1,0,131,77,10,36,4,5,0,0,19,14,193,39,71,3,0,0,110,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,495,6,41,38,0,0
2024-10-20,WI,4457,4,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,6,0,0,1,38,13,1,0,10,10,7,13,1,0,10,2,39,82,0,65,9,228,277,2383,2,0,29,1,0,126,75,10,36,4,5,0,0,19,15,195,40,70,3,0,0,112,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,503,6,42,39,0,0
2024-10-21,WI,4227,3,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,6,0,0,1,35,12,1,0,10,9,7,12,1,0,9,2,37,78,0,60,8,213,261,2259,2,0,27,1,0,115,70,9,35,3,5,0,0,18,14,188,39,67,3,0,0,109,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,487,6,41,38,0,0
2024-10-22,WI,4114,3,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,5,0,0,1,34,12,1,0,10,8,6,11,1,0,9,2,35,76,0,56,8,205,252,2197,2,0,27,1,0,108,66,9,35,3,5,0,0,17,14,185,39,65,3,0,0,109,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,482,6,40,39,0,0
2024-10-23,WI,4121,3,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,5,0,0,1,34,12,1,0,10,7,6,11,1,0,9,2,34,76,0,54,8,203,250,2200,2,0,27,1,0,104,65,9,36,4,5,0,0,17,15,188,40,65,3,0,0,111,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,492,6,41,40,0,0
2024-10-24,WI,4121,2,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,5,0,0,1,33,11,1,0,10,7,6,11,1,0,8,2,34,76,0,53,8,200,248,2199,2,0,27,1,0,100,63,9,36,4,5,0,0,17,15,190,41,65,3,0,0,114,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,501,6,42,42,0,0
2024-10-25,WI,4128,2,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,5,0,0,1,33,11,1,0,11,6,6,11,1,0,8,2,33,76,0,51,8,198,246,2201,2,0,27,1,0,96,61,8,37,4,5,0,0,16,16,193,42,65,3,0,0,117,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,511,6,43,43,0,0
2024-10-26,WI,3972,2,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,5,0,0,1,31,10,1,0,10,5,5,10,1,0,8,2,31,73,0,47,7,188,235,2116,2,0,26,1,0,89,57,8,36,5,5,2,0,16,16,188,42,63,3,0,0,115,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,500,10,42,43,0,0
2024-10-27,WI,3808,2,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,31,11,1,0,10,7,4,10,0,0,8,2,30,68,0,44,7,175,221,2008,2,0,25,1,0,83,57,8,38,5,4,2,0,16,18,183,41,59,3,0,0,110,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,503,10,42,43,0,0
2024-10-28,WI,3990,2,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,33,11,1,0,10,8,4,10,0,0,8,2,31,68,0,46,7,178,227,2082,2,0,26,1,0,85,62,8,44,5,5,2,0,17,22,195,44,62,3,0,0,116,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,551,11,46,48,0,0
2024-10-29,WI,3967,2,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,34,11,1,0,10,7,4,10,0,0,8,2,30,66,0,45,7,171,221,2048,2,0,25,1,0,82,63,8,47,5,5,2,0,16,25,198,45,61,3,0,0,116,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,572,11,47,50,0,0
2024-10-30,WI,3732,2,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,33,10,1,0,9,7,4,9,0,0,7,2,28,60,0,42,6,156,204,1906,1,0,23,1,0,75,61,7,48,5,4,2,0,15,27,189,43,57,3,0,0,110,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,561,10,46,49,0,0
2024-10-31,WI,3523,2,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,32,9,1,0,9,6,4,9,0,0,7,1,26,54,0,39,5,142,189,1780,1,0,22,1,0,69,60,6,48,5,4,2,0,14,28,182,42,53,2,0,0,104,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,551,9,45,48,0,0
2024-11-01,WI,3353,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,31,9,1,0,8,5,3,8,0,0,6,1,24,49,0,36,5,131,176,1676,1,0,20,0,0,64,58,6,49,4,4,2,0,13,30,176,40,50,2,0,0,100,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,545,9,45,48,0,0
2024-11-02,WI,3304,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,32,8,1,0,8,5,3,8,0,0,6,1,24,47,0,35,5,124,170,1633,1,0,20,0,0,61,59,6,51,4,4,2,0,13,32,176,41,49,2,0,0,99,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,557,9,46,49,0,0
2024-11-03,WI,3332,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,33,8,1,0,8,5,3,8,0,0,6,1,23,45,0,35,5,121,167,1628,1,0,20,0,0,60,61,6,54,4,4,2,0,13,35,180,42,49,2,0,0,100,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,582,9,48,52,0,0
2024-11-04,WI,3081,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,31,7,1,0,7,4,3,7,0,0,6,1,21,40,0,32,4,108,151,1489,1,0,18,0,0,54,58,5,53,4,4,2,0,11,35,169,40,45,2,0,0,93,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,557,8,45,50,0,0
2024-11-05,WI,3083,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,32,7,1,0,7,4,3,7,0,0,5,1,21,38,0,32,4,103,148,1472,1,0,18,0,0,52,60,5,56,4,4,2,0,11,37,172,40,44,2,0,0,93,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,576,8,47,52,0,0
2024-11-06,WI,3289,3,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,35,8,1,0,8,4,3,7,0,0,6,1,22,39,0,33,4,106,154,1553,1,0,19,0,0,54,65,5,62,4,4,2,0,12,42,186,44,47,2,0,0,100,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,635,9,52,57,0,0
2024-11-07,WI,3432,3,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37,8,1,0,8,4,3,7,0,0,6,1,23,38,0,34,4,106,157,1601,1,0,19,0,0,55,70,5,68,4,4,2,0,12,47,197,47,48,2,0,0,105,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,683,10,55,62,0,0
2024-11-08,WI,3628,3,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,40,8,1,0,8,4,3,8,0,0,6,1,24,38,0,35,4,107,162,1673,1,0,20,1,0,56,76,5,75,4,5,2,0,13,53,212,50,51,2,0,0,111,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,745,10,60,67,0,0
2024-11-09,WI,3733,3,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,42,8,1,0,9,4,3,8,0,0,6,1,24,37,0,36,4,105,163,1701,1,0,21,1,0,55,80,5,81,5,5,2,0,13,57,221,53,52,3,0,0,115,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,789,10,64,71,0,0
2024-11-10,WI,3874,4,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,45,8,1,0,9,4,3,8,0,0,6,1,24,36,0,37,4,103,165,1743,1,0,21,1,0,56,84,5,87,5,5,2,0,13,63,233,56,53,3,0,0,120,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,842,11,68,77,0,0
2024-11-11,WI,3898,4,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,46,8,1,0,9,4,3,8,0,0,6,1,24,34,0,36,4,99,161,1733,1,0,21,1,0,54,87,5,91,5,5,2,0,13,66,238,57,53,3,0,0,121,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,871,11,70,79,0,0
2024-11-12,WI,3862,4,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,47,7,1,0,9,4,3,7,0,0,6,1,24,31,0,35,4,93,156,1695,1,0,20,1,0,51,88,5,94,5,5,2,0,13,69,239,58,52,3,0,0,120,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,887,11,72,81,0,0
2024-11-13,WI,3787,4,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,47,7,1,0,8,3,3,7,0,0,6,1,23,28,0,34,3,86,148,1642,1,0,20,1,0,48,88,5,95,5,5,2,0,12,70,237,58,50,3,0,0,119,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,893,11,72,82,0,0
2024-11-14,WI,3715,4,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,47,7,1,0,8,3,3,7,0,0,6,1,22,26,0,33,3,79,142,1590,1,0,19,1,0,45,88,5,97,4,5,2,0,12,72,236,57,49,3,0,0,117,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,898,11,72,82,0,0
2024-11-15,WI,3576,4,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,46,6,1,0,8,3,3,6,0,0,6,1,21,23,0,31,3,71,132,1511,1,0,18,1,0,42,87,4,97,4,5,2,0,11,72,230,56,46,2,0,0,113,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,887,10,71,81,0,0
2024-11-16,WI,3498,4,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,46,6,1,0,8,2,3,6,0,0,5,1,20,20,0,30,3,65,126,1459,1,0,17,0,0,39,87,4,98,4,5,2,0,11,74,228,56,45,2,0,0,111,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,889,10,71,82,0,0
2024-11-17,WI,3343,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,45,6,1,0,7,2,3,6,0,0,5,1,19,17,0,28,2,57,116,1375,1,0,16,0,0,35,84,4,96,4,4,2,0,10,73,221,54,42,2,0,0,106,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,870,10,70,80,0,0
2024-11-18,WI,3415,4,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,46,5,1,0,7,2,3,6,0,0,5,1,19,15,0,28,2,54,115,1386,1,0,16,0,0,34,88,4,101,4,4,2,0,10,77,229,56,43,2,0,0,109,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,909,10,73,84,0,0
2024-11-19,WI,3541,4,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,49,5,1,0,7,2,3,6,0,0,5,1,19,14,0,28,2,51,115,1418,1,0,17,1,0,34,93,4,108,4,5,2,0,10,83,240,59,44,2,0,0,114,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,964,10,77,89,0,0
2024-11-20,WI,3713,5,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,52,6,1,0,8,2,3,6,0,0,5,1,20,12,0,29,2,48,117,1466,1,0,17,1,0,33,99,4,117,4,5,2,0,10,90,255,63,46,3,0,0,120,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,1034,11,83,96,0,0
2024-11-21,WI,3967,5,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,57,6,1,0,8,1,3,6,0,0,6,1,21,11,0,31,2,46,121,1545,1,0,18,1,0,34,108,4,128,5,5,2,0,11,99,276,69,48,3,0,0,128,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,1129,12,90,105,0,0
2024-11-22,WI,4175,5,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,61,6,1,0,8,1,3,6,0,0,6,1,21,9,0,32,2,43,122,1603,1,0,19,1,0,33,116,4,139,5,6,3,0,11,108,294,73,50,3,0,0,136,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,1214,12,97,113,0,0
2024-11-23,WI,4484,6,0,2,0,0,2,0,0,2,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,67,6,1,0,9,1,3,7,0,0,6,1,22,7,0,33,2,40,126,1696,1,0,20,1,0,33,126,4,153,5,6,3,0,12,120,319,80,53,3,0,0,146,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,1331,13,106,7,0,0
2024-11-24,WI,4756,6,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,70,6,1,0,9,1,3,7,0,0,6,0,23,7,0,34,2,42,132,1781,0,0,21,1,0,34,137,4,163,5,6,3,0,12,135,338,87,56,3,0,0,153,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,1422,14,113,8,0,0
2024-11-25,WI,4874,6,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,71,6,1,0,10,1,3,7,0,0,6,0,23,7,0,34,2,43,134,1806,0,0,20,1,0,34,143,4,168,5,7,3,0,12,146,345,91,57,3,0,0,155,1,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,4,1470,15,116,9,0,0
2024-11-26,WI,5001,6,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,73,6,1,0,10,1,3,7,0,0,6,0,23,8,0,34,2,43,136,1834,0,0,20,1,0,34,149,4,173,6,7,3,0,12,159,353,96,58,3,0,0,157,2,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,4,1520,15,119,10,0,0
2024-11-27,WI,5145,6,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,75,6,1,0,10,1,3,7,0,0,6,0,23,8,0,34,2,44,138,1867,0,0,20,1,0,34,156,4,178,6,7,3,0,12,172,362,101,59,4,0,0,159,2,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,5,1576,16,123,11,0,0
2024-11-28,WI,5272,6,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,76,6,1,0,10,1,3,7,0,0,7,0,23,8,0,34,2,45,139,1892,0,0,20,1,0,33,163,4,184,6,7,4,0,11,185,370,106,61,4,0,0,160,2,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,5,1627,16,126,12,0,0
2024-11-29,WI,5491,6,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,79,6,1,0,10,1,3,7,0,0,7,0,24,9,0,34,2,47,143,1949,0,0,20,1,0,34,173,4,192,6,8,4,0,11,202,384,113,63,4,0,0,164,2,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,5,1708,17,131,13,0,0
2024-11-30,WI,5603,6,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,80,6,1,0,10,1,3,7,0,0,7,0,24,9,0,34,2,47,144,1967,0,0,20,1,0,33,180,4,197,6,8,4,0,11,215,390,117,63,4,0,0,165,2,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,5,1756,17,134,14,0,0
2024-12-01,WI,5842,6,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,83,6,1,0,11,1,3,7,0,0,7,0,24,10,0,34,2,49,148,2028,0,0,20,1,0,33,190,4,206,6,8,4,0,11,234,406,125,66,4,0,0,170,3,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,5,1845,18,139,15,0,0
2024-12-02,WI,6034,6,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,85,6,1,0,11,1,3,7,0,0,7,0,24,10,0,34,2,50,150,2071,0,0,20,1,0,33,200,4,214,6,8,4,0,11,252,418,132,67,4,0,0,173,3,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,5,1920,19,144,17,0,0
2024-12-03,WI,6152,6,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,86,6,1,0,11,1,3,7,0,0,7,0,24,10,0,34,2,50,151,2088,0,0,19,1,0,32,207,4,219,6,9,4,0,11,267,425,137,68,4,0,0,173,3,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,5,1972,19,147,18,0,0
2024-12-04,WI,6225,6,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,87,6,1,0,11,2,3,7,0,0,7,0,24,11,0,33,2,51,151,2088,0,0,19,1,0,31,213,4,222,7,9,4,0,10,280,428,142,69,4,0,0,172,4,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,6,2010,20,149,19,0,0
