Date,Region,Total_State_Infections,B.1.617.2,BA.4,BF.11,BA.2.75.2,BA.2.75,BN.1,FD.2,EU.1.1,FE.1.1,XBB.1.5.59,FD.1.1,XBB.1.5.1,XBB.2.3.8,XBB.1.5.72,EG.6.1,XBB.1.42.2,XBB.1.5.10,XBB.1.9.2,XBB.1.5.70,BA.5.2.6,GK.2,JD.1.1,XBB.1.16.17,XBB.1.16.1,FL.1.5.1,HK.3,GE.1,JF.1,XBB,XBB.1.16.6,XBB.2.3,BA.1.1,BQ.1.1,EG.5.1.8,JN.1.4.3,XBB.1.5.68,XDP,BA.2.12.1,BA.2.86,XBB.1.16.11,XBB.1.9.1,JN.1.13.1,KQ.1,KP.1.2,KW.1.1,JN.1.32,BF.7,JN.1.13,KP.4.1,JG.3,JN.1.8.1,BA.4.6,CH.1.1,KP.2.15,XBB.1.16.15,HF.1,KV.2,LP.1,GK.1.1,JN.1.18.6,JN.1.11.1,KP.2,MC.19,KP.1.1,LB.1,KS.1,LF.3.1,BQ.1,JN.1.18,KP.2.3,LB.1.3.1,XEQ,XEK,MC.28.1,EG.5,HV.1,KP.1.1.3,LF.7.2.1,MC.10.1,JN.1.16,LF.7.7.1,LF.7.7.2,JN.1.16.1,XBB.1.16,XBB.1.5,XEC.4,BA.2,BA.5,PA.1,XDV.1,B.1.1.529,JN.1.7,LP.8.1,XFG.1,JN.1,KP.3,KP.3.1.1,MC.1,XEC,XFV,NW.1,PQ.17.11,XFC,XFG.10.4,XFY,Other,PQ.2.1.6,LF.7,LF.7.9,XFG.23.1.3,XFG.6,XFG.2.5.1,PQ.17,XFZ,BA.3.2,RV.1,NB.1.8.1,PQ.2.8.1,XFG,XFG.14.1,XFG.1.1
2024-09-08,ME,6401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,9,1,1,1,19,15,1,2,1,33,1,1,0,285,31,15,29,296,13,98,921,125,35,1,43,714,64,2,3,1,28,1,309,1,13,16,2,0,42,1,1,0,16,31,0,18,16,16,1,0,70,421,2660,49,104,0,0,0,0,0,0,62,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-09,ME,6270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,9,1,1,1,19,14,1,2,1,32,1,1,0,271,30,15,29,286,13,96,895,120,33,1,42,700,64,2,3,1,27,1,299,1,14,15,2,0,41,1,1,0,16,30,0,18,15,16,1,0,68,406,2634,50,105,0,0,0,0,0,0,60,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-10,ME,6114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,9,1,1,1,18,14,1,2,1,31,1,1,0,256,29,15,28,276,13,94,865,115,31,1,40,683,65,2,4,1,26,1,289,1,14,15,1,0,39,1,0,0,15,30,0,18,15,15,1,0,66,390,2597,51,106,0,0,0,0,0,0,57,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-11,ME,5957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,1,1,1,18,13,1,2,1,31,1,1,0,241,28,14,27,266,13,92,836,110,29,1,39,665,65,2,4,1,26,1,278,1,14,14,1,0,38,1,0,0,15,29,0,17,14,15,1,0,64,374,2557,52,107,0,0,0,0,0,0,55,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-12,ME,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,1,1,1,18,13,1,2,1,30,1,1,0,227,27,14,26,256,13,90,807,105,28,1,37,648,65,2,4,1,25,1,268,1,14,14,1,0,36,1,0,0,15,28,0,17,14,14,1,0,62,359,2517,53,107,0,0,0,0,0,0,53,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-13,ME,5689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,1,1,1,17,13,1,2,1,29,1,1,0,216,27,13,25,248,13,89,784,101,26,1,36,636,65,2,4,1,24,1,260,1,14,13,1,0,35,1,0,0,14,28,0,17,13,14,1,0,60,346,2494,54,108,0,0,0,0,0,0,51,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-14,ME,5598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,1,1,1,17,12,1,2,1,28,1,1,0,205,26,13,25,242,14,88,765,97,25,1,35,626,66,2,4,1,24,1,253,1,15,13,1,0,34,1,0,0,14,27,0,17,13,13,1,0,59,335,2480,56,109,0,0,0,0,0,0,49,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-15,ME,5507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,1,1,1,17,12,1,2,1,28,1,1,0,194,26,13,24,235,14,87,746,94,23,1,34,616,67,2,4,1,23,1,246,1,15,13,1,0,33,1,0,0,14,27,0,16,13,13,1,0,57,324,2465,57,111,0,0,0,0,0,0,48,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-16,ME,5432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,1,1,1,17,12,1,2,1,27,1,1,0,184,25,13,24,229,14,86,729,91,22,1,33,608,68,3,4,1,23,1,240,1,15,12,1,0,32,1,0,0,14,27,0,16,12,13,1,0,56,314,2456,58,112,0,0,0,0,0,0,46,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-17,ME,5362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,1,1,1,17,12,1,2,1,27,1,1,0,175,25,13,24,223,14,86,714,88,20,1,32,600,68,3,4,1,23,1,234,1,16,12,1,0,31,1,0,0,14,27,0,16,12,12,1,0,55,305,2449,60,114,0,0,0,0,0,0,45,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18,ME,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,1,1,1,17,11,1,2,1,26,1,1,0,166,24,12,23,218,14,85,698,85,19,1,31,593,69,3,4,1,22,1,228,1,16,12,1,0,30,1,0,0,14,26,0,16,12,12,1,0,54,296,2442,61,115,0,0,0,0,0,0,43,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19,ME,5226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,1,1,1,17,11,1,2,1,26,1,1,0,157,24,12,23,212,15,84,683,82,18,1,30,585,70,3,4,1,22,1,223,1,16,11,1,0,30,1,0,0,13,26,0,16,12,12,1,0,53,287,2435,62,117,0,0,0,0,0,0,42,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20,ME,5132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,1,1,1,17,11,1,2,1,25,1,1,0,147,24,12,22,206,15,83,664,78,17,1,29,575,70,3,4,1,22,1,216,1,16,11,1,0,29,1,0,0,13,26,0,16,11,11,1,0,52,277,2415,63,117,0,0,0,0,0,0,41,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-21,ME,5031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,1,1,16,11,1,2,1,25,1,1,0,137,23,12,22,199,15,82,645,75,15,1,28,564,71,3,4,1,21,1,209,1,16,11,1,0,28,1,0,0,13,25,0,16,11,11,1,0,50,266,2390,64,118,0,0,0,0,0,0,39,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-22,ME,4909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,1,1,16,10,1,2,1,24,1,1,0,128,22,11,21,192,15,80,624,71,14,1,26,551,70,3,4,0,20,1,201,1,16,10,1,0,27,1,0,0,13,25,0,15,11,11,1,0,49,255,2355,64,118,0,0,0,0,0,0,37,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-23,ME,4776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,1,1,16,10,1,2,1,23,1,1,0,118,22,11,20,184,15,78,601,68,13,1,25,536,70,3,4,0,20,1,193,1,16,10,1,0,26,1,0,0,12,24,0,15,10,10,1,0,47,243,2313,64,117,0,0,0,0,0,0,36,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-24,ME,4640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,1,1,15,10,1,2,1,23,1,1,0,108,21,10,20,176,15,76,578,64,12,1,24,521,69,3,4,0,19,1,186,1,16,9,1,0,24,1,0,0,12,24,0,15,10,10,1,0,46,232,2268,64,116,0,0,0,0,0,0,34,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-25,ME,4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,1,15,9,1,2,1,22,1,1,0,99,20,10,19,169,14,74,555,61,10,1,23,504,69,3,4,0,19,1,177,1,16,9,1,0,23,0,0,0,12,23,0,14,9,9,1,0,44,220,2217,64,115,0,0,0,0,0,0,32,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-26,ME,4330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,15,9,1,2,1,21,1,1,0,90,20,10,18,160,14,72,529,57,9,1,22,486,67,3,4,0,18,1,169,1,16,9,1,0,22,0,0,0,11,22,0,14,9,9,1,0,42,208,2156,63,113,0,0,0,0,0,0,30,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-27,ME,4171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,14,8,1,2,1,20,1,1,0,81,19,9,17,152,14,69,505,53,8,1,20,469,66,3,4,0,17,0,160,1,16,8,1,0,21,0,0,0,11,21,0,14,9,8,1,0,40,196,2096,63,112,0,0,0,0,0,0,29,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-28,ME,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,14,8,1,2,1,19,1,1,0,73,18,9,17,146,14,68,485,50,7,1,19,455,66,16,4,0,17,0,154,1,16,8,1,0,20,0,0,1,11,21,0,13,8,8,1,0,39,186,2055,62,111,0,0,0,0,0,0,27,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-29,ME,3901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,8,1,2,1,19,1,1,0,70,17,9,16,137,14,63,460,47,16,1,19,431,64,16,4,0,16,0,146,1,17,8,1,0,19,0,0,1,10,20,0,13,8,8,1,0,37,181,1979,61,118,0,0,0,0,0,0,27,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30,ME,3774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,8,1,1,1,19,1,1,0,68,17,8,15,130,15,59,438,44,15,1,18,409,63,16,5,0,15,1,140,1,19,8,1,0,18,0,0,1,10,20,0,12,8,7,2,0,36,177,1914,61,125,0,0,0,0,0,0,27,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-01,ME,3662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,8,1,1,1,19,1,1,0,66,16,8,15,123,15,56,418,42,15,1,18,389,63,16,5,0,15,1,134,1,20,7,1,0,17,0,0,1,10,19,0,12,8,7,2,0,34,173,1857,60,132,0,0,0,0,0,0,26,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02,ME,3563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,1,1,1,19,1,1,0,64,16,8,14,117,16,52,400,39,14,1,17,371,62,16,5,0,14,1,129,1,21,7,1,0,17,0,0,1,9,19,0,12,7,7,2,0,33,170,1807,60,139,0,0,0,0,0,0,26,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-03,ME,3475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,1,1,1,18,1,1,0,62,15,8,14,111,16,49,383,37,13,1,17,355,61,16,6,0,14,1,124,1,23,7,1,0,16,0,0,1,9,18,0,11,7,6,3,0,32,168,1762,60,146,0,0,0,0,0,0,26,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-04,ME,3401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,1,1,1,18,1,1,0,61,15,7,14,106,17,47,369,35,13,1,16,340,61,16,6,0,14,1,120,1,24,7,1,0,15,0,0,1,9,18,0,11,7,6,3,0,31,166,1725,60,153,0,0,0,0,0,0,26,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-05,ME,3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,1,1,1,18,1,1,0,59,14,7,13,100,17,44,351,33,12,1,16,323,60,16,6,0,13,1,115,1,25,7,1,0,15,0,0,1,9,17,0,11,7,6,4,0,30,162,1669,59,157,0,0,0,0,0,0,26,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,ME,3214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,7,1,1,1,18,1,1,0,57,14,7,13,95,18,41,336,31,12,1,16,308,60,16,7,0,13,1,111,1,26,7,1,0,14,0,0,1,9,17,0,10,7,5,4,0,29,159,1630,59,163,0,0,0,0,0,0,25,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-07,ME,3127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,7,1,1,1,18,1,1,0,56,14,7,12,90,18,38,321,29,11,1,15,294,59,16,7,0,12,1,106,1,27,7,1,0,13,0,0,1,8,17,0,10,7,5,4,0,28,157,1585,58,168,0,0,0,0,0,0,25,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-08,ME,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,7,1,1,1,18,1,1,0,54,13,6,12,84,18,36,305,27,10,1,15,278,58,16,7,0,12,1,102,1,28,7,1,0,13,0,0,2,8,16,0,10,7,5,4,0,27,153,1535,57,171,0,0,0,0,0,0,25,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-09,ME,2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,6,1,1,1,17,1,1,0,52,13,6,11,79,18,33,290,25,10,1,14,263,57,16,7,0,12,1,97,1,28,7,1,0,12,0,0,2,8,16,0,10,7,5,5,0,26,149,1487,57,175,0,0,0,0,0,0,25,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-10,ME,2844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,6,1,1,1,17,1,1,0,50,12,6,11,75,19,31,276,23,9,1,14,249,56,16,8,1,11,1,93,1,29,7,1,0,11,0,0,2,8,15,0,9,6,4,5,0,25,146,1442,56,178,0,0,0,0,0,0,24,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-11,ME,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,6,1,1,1,17,1,1,0,49,12,6,11,70,19,28,261,22,9,1,13,235,55,15,8,1,11,1,89,1,29,6,1,0,11,0,0,2,7,15,0,9,6,4,5,0,23,142,1392,55,180,0,0,0,0,0,0,24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-12,ME,2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,6,1,1,1,16,1,0,0,47,11,6,10,65,19,26,246,20,8,1,13,221,53,15,8,1,10,1,84,1,30,6,1,0,10,0,0,2,7,14,0,9,6,4,5,0,22,138,1340,54,181,0,0,0,0,0,0,23,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-13,ME,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,6,1,1,0,16,1,0,0,45,11,5,10,60,19,23,232,18,8,1,12,207,52,15,8,1,10,1,80,1,30,6,1,0,10,0,0,2,7,14,0,8,6,4,5,0,21,134,1287,53,181,0,0,0,0,0,0,23,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-14,ME,2451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,6,1,1,0,16,0,0,0,43,10,5,9,56,19,21,219,17,7,1,12,195,51,15,8,1,10,1,76,1,30,6,1,0,9,0,0,2,7,13,0,8,6,4,5,0,20,130,1243,52,182,0,0,0,0,0,0,22,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-15,ME,2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,6,1,1,0,15,0,0,0,42,10,5,9,53,19,20,208,15,7,1,12,184,50,14,8,1,9,1,72,1,30,6,1,0,9,0,0,2,7,13,0,8,6,3,6,0,20,127,1203,51,183,0,0,0,0,0,0,22,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-16,ME,2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,1,1,0,15,0,0,0,40,10,5,9,49,19,18,197,14,7,1,11,173,49,14,8,1,9,1,69,1,31,6,1,0,8,0,0,2,6,13,0,8,5,3,6,0,19,125,1166,50,184,0,0,0,0,0,0,22,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-17,ME,2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,1,1,0,15,0,0,0,39,9,5,8,46,19,16,187,13,6,1,11,164,49,14,8,1,9,1,66,1,31,6,1,0,8,0,0,2,6,12,0,7,5,3,6,0,18,122,1134,49,186,0,0,0,0,0,0,21,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-18,ME,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,1,1,0,15,0,0,0,38,9,4,8,43,19,15,178,12,6,1,11,155,48,14,8,1,8,1,64,1,31,6,1,0,7,0,0,2,6,12,0,7,5,3,6,0,17,120,1103,49,187,0,0,0,0,0,0,21,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19,ME,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,1,1,0,15,0,0,0,39,9,4,8,42,20,14,177,11,6,1,11,153,49,14,9,1,8,1,64,1,33,6,1,0,7,0,0,2,6,12,0,7,5,3,6,0,17,123,1121,50,196,0,0,0,0,0,0,22,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20,ME,2352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,1,1,0,16,0,0,0,41,10,5,9,43,21,14,183,11,6,1,11,158,53,16,10,1,9,1,67,1,36,6,1,0,8,0,0,2,7,13,0,8,6,3,7,0,18,132,1192,55,216,0,0,0,0,0,0,24,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21,ME,2427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,1,1,0,17,0,0,0,42,10,5,9,42,23,13,185,10,6,1,12,158,55,16,10,1,9,1,68,1,39,6,1,0,8,0,0,2,7,13,0,8,6,3,8,0,19,137,1230,57,230,0,0,0,0,0,0,25,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-22,ME,2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,1,1,0,18,0,0,0,42,10,5,9,40,24,12,181,10,6,1,12,154,56,17,11,1,9,1,67,1,40,7,1,0,7,0,0,2,7,14,0,8,6,3,8,0,19,139,1238,58,239,0,0,0,0,0,0,25,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-23,ME,2454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,1,1,0,18,0,0,0,42,10,5,9,38,24,10,177,9,6,1,12,150,57,17,11,1,9,1,66,1,42,7,1,0,7,0,0,2,7,14,0,8,6,3,8,0,19,141,1244,59,247,0,0,0,0,0,0,26,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-24,ME,2457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,1,1,0,18,0,0,0,42,10,5,9,36,25,9,173,8,6,1,12,145,58,17,12,1,9,1,65,1,43,7,1,0,7,0,0,2,7,14,0,8,6,3,9,0,18,142,1245,60,254,0,0,0,0,0,0,26,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-25,ME,2461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,1,1,0,18,0,0,0,42,10,5,9,35,26,8,169,7,5,1,12,140,59,18,12,1,9,1,64,1,44,7,1,0,7,0,0,2,7,14,0,8,6,3,9,0,18,143,1247,61,262,0,0,0,0,0,0,26,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-26,ME,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,1,1,0,18,0,0,0,41,10,5,8,31,25,7,158,6,5,1,12,130,58,17,13,1,9,1,61,1,44,7,1,6,7,0,0,2,7,13,0,8,6,2,36,0,17,139,1202,60,259,0,0,0,0,0,0,26,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-27,ME,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,1,0,16,0,0,0,37,9,4,8,29,23,6,144,6,5,1,11,116,53,16,12,1,8,1,55,1,45,7,1,6,6,0,0,2,6,12,0,7,6,2,34,0,16,125,1104,59,248,0,0,0,0,0,0,23,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-28,ME,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,15,0,0,0,34,8,4,7,28,22,6,135,5,4,1,10,106,50,15,13,1,8,1,51,2,47,7,1,5,6,0,0,2,6,12,0,7,5,2,33,0,15,115,1043,60,244,0,0,0,0,0,0,22,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
