,B.1.1.529,B.1.617.2,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LF.7.7.1,LF.7.7.2,LF.7.9,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,NB.1.8.1,NW.1,Other,PA.1,PQ.17,PQ.2.1.6,PQ.2.8.1,RK.1,RV.1,SB.1.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC,XFG,XFG.1,XFG.1.1,XFG.10.4,XFG.14.1,XFG.2.5.1,XFG.23.1.3,XFG.6,XFJ,XFV,XFY,XFZ
2023-09-28,0.0015608979311979995,,0.004587719553639475,0.0018370043802668212,,,,,,,,,,,,,0.011992068202644129,0.003058769856579521,0.19243807345628738,,0.0040543088024216,,,,0.005522331885350409,0.048472782596945756,0.008535694330930706,0.006899540079757536,0.012838157692125794,0.0629095576171364,,0.14711081289819308,0.00283146830042816,,0.002592199194215536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001529384928289757,,,,,,,,0.030016316234001045,0.08423503009336335,0.045520784333348274,0.07579901920897619,0.009992926847189637,0.004142882646852007,0.08101402595639229,0.0060890797217335,0.03307508544198104,,0.001742923258071993,,0.0033790773013605852,0.001742923258071993,0.011522311451179636,0.03481800721160003,0.010420003506754101,0.06653970905712672,0.012376464770308557,,,,,,,,,,,,,,,,,,,
2023-09-29,0.001564986640346014,,0.004599787200702815,0.0018349275508819604,,,,,,,,,,,,,0.011825617498098977,0.00283146830042816,0.19397544660247287,,0.0039802794012108005,,,,0.005447273812663552,0.04832493234425783,0.008174097165465353,0.006704978295601868,0.012929495357509098,0.0640068609001381,,0.1509292062453844,0.00271781752235248,,0.002598182969246168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014157341502140782,,,,,,,,0.02933107509410802,0.08448530236197697,0.04554685112088919,0.0756098472891928,0.010204796912148569,0.004136560007751908,0.08022055588662624,0.006035755081089399,0.03216254272099052,,0.0015225033151051968,,0.0029916220228186925,0.0015225033151051968,0.011620530725589818,0.033685044651584964,0.0104183352419308,0.06582193662013326,0.012047607385154278,,,,,,,,,,,,,,,,,,,
2023-09-30,0.0015690753494940284,,0.0046118548477661545,0.0018328507214970995,,,,,,,,,,,,,0.011659166793553827,0.0026041667442768,0.1955128197486584,,0.00390625,,,,0.005372215739976694,0.0481770820915699,0.0078125,0.0065104165114462,0.0130208330228924,0.0651041641831398,0.0013020833721384,0.15474759959257567,0.0026041667442768,0.0026041667442768,0.0026041667442768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013020833721384,,,,,,,,0.028645833954215,0.08473557463059059,0.0455729179084301,0.07542067536940941,0.0104166669771075,0.004130237368651807,0.0794270858168602,0.0059824304404452995,0.03125,,0.0013020833721384,,0.0026041667442768,0.0013020833721384,0.01171875,0.0325520820915699,0.0104166669771075,0.0651041641831398,0.01171875,,,,,,,,,,,,,,,,,,,
2023-10-01,0.001573164058642043,,0.004623922494829494,0.0018307738921122384,,,,,,,,,,,,,0.011492716089008675,0.0025994124691830246,0.1974527787539985,,0.003922757325479042,,,,0.005297157667289837,0.05110004273048797,0.007798237183034051,0.006511926016473471,0.012945843891209879,0.06379312109509176,0.001567612902662973,0.15552753463878738,0.0027451851695601214,0.003525266421902434,0.002933402108552959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014896047749980929,,,,,,,,0.027700776582875414,0.08381552348466037,0.04418520827695809,0.07413122607497395,0.010356675664597463,0.0041239147295517075,0.07978873724465842,0.0059291057998012,0.03075799358763046,,,,0.0026671770431745275,0.0019576535217980394,,0.03263763776356047,0.01020065941054699,0.06426116982781953,0.011690263833420778,,,,,,,,,,,,,,,,,,,
2023-10-02,0.0015772527677900576,,0.004635990141892834,0.0018286970627273773,,,,,,,,,,,,,0.011326265384463526,0.002594658194089249,0.19939273775933863,,0.003939264650958084,,,,0.00522209959460298,0.05402300336940603,0.007783974366068101,0.006513435521500743,0.012870854759527355,0.06248207800704371,0.0018331424331875456,0.15630746968499906,0.002886203594843443,0.004446366099528067,0.003262637472829118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016771261778577857,,,,,,,,0.026755719211535828,0.08289547233873017,0.042797498645486085,0.07284177678053849,0.010296684352087426,0.004117592090451608,0.08015038867245664,0.005875781159157099,0.030265987175260918,,,,0.002730187342072255,0.002613223671457679,,0.03272319343555104,0.009984651843986477,0.06341817547249924,0.011661777666841556,,,,,,,,,,,,,,,,,,,
2023-10-03,0.001581341476938072,,0.0046480577889561735,0.0018266202333425165,,,,,,,,,,,,,0.011159814679918374,0.002589903918995474,0.20133269676467874,,0.003955771976437125,,,,0.005147041521916123,0.05694596400832409,0.007769711549102151,0.0065149450265280144,0.012795865627844833,0.06117103491899567,0.0020986719637121187,0.15708740473121077,0.0030272220201267644,0.005367465777153701,0.003591872837105277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018646475807174785,,,,,,,,0.02581066184019624,0.08197542119279995,0.04140978901401408,0.07155232748610305,0.010236693039577386,0.004111269451351508,0.08051204010025485,0.005822456518513,0.02977398076289138,,,,0.0027931976409699827,0.003268793821117318,,0.032808749107541606,0.009768644277425966,0.06257518111717897,0.011633291500262332,,,,,,,,,,,,,,,,,,,
2023-10-04,0.0015854301860860865,,0.004660125436019513,0.0018245434039576556,,,,,,,,,,,,,0.010993363975373222,0.0025851496439016986,0.20327265577001885,,0.003972279301916167,,,,0.005071983449229265,0.05986892464724215,0.007755448732136202,0.0065164545315552855,0.01272087649616231,0.059859991830947624,0.0023642014942366913,0.15786733977742248,0.0031682404454100857,0.006288565454779335,0.003921108201381436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020521689835771716,,,,,,,,0.024865604468856654,0.08105537004686973,0.04002207938254207,0.07026287819166759,0.010176701727067349,0.0041049468122514084,0.08087369152805307,0.005769131877868899,0.02928197435052184,,,,0.00285620793986771,0.003924363970776958,,0.03289430477953218,0.009552636710865453,0.061732186761858696,0.01160480533368311,,,,,,,,,,,,,,,,,,,
2023-10-05,0.001589518895234101,,0.004672193083082853,0.0018224665745727945,,,,,,,,,,,,,0.010826913270828072,0.002580395368807923,0.20521261477535896,,0.003988786627395209,,,,0.004996925376542408,0.06279188528616021,0.007741185915170253,0.0065179640365825575,0.012645887364479788,0.05854894874289958,0.002629731024761264,0.15864727482363417,0.003309258870693407,0.007209665132404968,0.004250343565657595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002239690386436864,,,,,,,,0.02392054709751707,0.08013531890093953,0.03863436975107006,0.06897342889723213,0.010116710414557311,0.004098624173151308,0.08123534295585129,0.0057158072372247995,0.0287899679381523,,,,0.0029192182387654374,0.004579934120436597,,0.03297986045152275,0.009336629144304942,0.060889192406538416,0.011576319167103888,,,,,,,,,,,,,,,,,,,
2023-10-06,0.0015936076043821155,,0.004684260730146192,0.0018203897451879334,,,,,,,,,,,,,0.01066046256628292,0.0025756410937141476,0.20715257378069907,,0.00400529395287425,,,,0.004921867303855551,0.06571484592507829,0.007726923098204303,0.006519473541609829,0.012570898232797265,0.05723790565485153,0.0028952605552858366,0.15942720986984588,0.0034502772959767287,0.008130764810030602,0.004579578929933754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024272117892965572,,,,,,,,0.02297548972617748,0.07921526775500931,0.037246660119598055,0.06768397960279667,0.010056719102047272,0.004092301534051208,0.08159699438364951,0.0056624825965807,0.02829796152578276,,,,0.002982228537663165,0.005235504270096236,,0.03306541612351332,0.00912062157774443,0.060046198051218136,0.011547833000524664,,,,,,,,,,,,,,,,,,,
2023-10-07,0.00159769631353013,,0.0046963283772095315,0.0018183129158030726,,,,,,,,,,,,,0.01049401186173777,0.002570886818620372,0.2090925327860392,,0.004021801278353292,,,,0.004846809231168693,0.06863780656399635,0.0077126602812383534,0.0065209830466371,0.012495909101114743,0.05592686256680349,0.0031607900858104097,0.1602071449160576,0.00359129572126005,0.009051864487656236,0.004908814294209913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026147331921562503,,,,,,,,0.022030432354837898,0.0782952166090791,0.03585895048812605,0.0663945303083612,0.009996727789537235,0.0040859788949511085,0.08195864581144771,0.005609157955936599,0.02780595511341322,,,,0.003045238836560892,0.005891074419755876,,0.033150971795503886,0.008904614011183918,0.05920320369589786,0.011519346833945442,,,,,,,,,,,,,,,,,,,
2023-10-08,0.0016017850226781446,,0.004708396024272871,0.0018162360864182117,,,,,,,,,,,,,0.010327561157192619,0.0025661325435265966,0.2110324917913793,,0.004038308603832334,,,,0.0047717511584818365,0.0715607672029144,0.007698397464272404,0.006522492551664372,0.012420919969432221,0.05461581947875544,0.0034263196163349828,0.16098707996226927,0.0037323141465433717,0.009972964165281869,0.005238049658486072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002802254595015943,,,,,,,,0.02108537498349831,0.07737516546314888,0.03447124085665404,0.06510508101392576,0.009936736477027197,0.004079656255851009,0.08232029723924593,0.0055558333152925,0.02731394870104368,,,,0.0031082491354586196,0.0065466445694155155,,0.033236527467494455,0.008688606444623406,0.05836020934057758,0.01149086066736622,,,,,,,,,,,,,,,,,,,
2023-10-09,0.001605873731826159,,0.00472046367133621,0.0018141592570333509,,,,,,,,,,,,,0.010161110452647469,0.0025613782684328215,0.21297245079671942,,0.004054815929311376,,,,0.004696693085794979,0.07448372784183246,0.007684134647306455,0.006524002056691643,0.012345930837749697,0.053304776390707395,0.0036918491468595554,0.16176701500848098,0.003873332571826693,0.010894063842907503,0.005567285022762231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029897759978756355,,,,,,,,0.020140317612158724,0.07645511431721867,0.03308353122518203,0.0638156317194903,0.00987674516451716,0.004073333616750908,0.08268194866704415,0.005502508674648399,0.026821942288674138,,,,0.0031712594343563474,0.007202214719075155,,0.03332208313948502,0.008472598878062895,0.0575172149852573,0.011462374500786998,,,,,,,,,,,,,,,,,,,
2023-10-10,0.0016099624409741736,,0.00473253131839955,0.0018120824276484898,,,,,,,,,,,,,0.00999465974810232,0.002556623993339046,0.21491240980205956,,0.004071323254790418,,,,0.004621635013108121,0.07740668848075054,0.0076698718303405055,0.006525511561718915,0.012270941706067176,0.051993733302659356,0.003957378677384128,0.16254695005469266,0.004014350997110014,0.011815163520533136,0.00589652038703839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031772974007353285,,,,,,,,0.019195260240819138,0.07553506317128846,0.031695821593710025,0.06252618242505484,0.009816753852007122,0.004067010977650809,0.08304360009484237,0.0054491840340042995,0.026329935876304597,,,,0.0032342697332540748,0.007857784868734796,,0.03340763881147559,0.008256591311502382,0.05667422062993703,0.011433888334207776,,,,,,,,,,,,,,,,,,,
2023-10-11,0.0016140511501221881,,0.004744598965462889,0.0018100055982636287,,,,,,,,,,,,,0.009828209043557166,0.0025518697182452706,0.21685236880739966,,0.004087830580269459,,,,0.0045465769404212635,0.0803296491196686,0.007655609013374556,0.006527021066746186,0.012195952574384652,0.05068269021461131,0.004222908207908701,0.16332688510090437,0.0041553694223933355,0.01273626319815877,0.006225755751314548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033648188035950216,,,,,,,,0.01825020286947955,0.07461501202535824,0.030308111962238017,0.061236733130619385,0.009756762539497083,0.004060688338550709,0.08340525152264058,0.0053958593933602,0.02583792946393506,,,,0.003297280032151802,0.008513355018394434,,0.03349319448346617,0.00804058374494187,0.05583122627461675,0.011405402167628552,,,,,,,,,,,,,,,,,,,
2023-10-12,0.0016181398592702025,,0.004756666612526229,0.0018079287688787678,,,,,,,,,,,,,0.009661758339012016,0.002547115443151495,0.21879232781273977,,0.004104337905748501,,,,0.004471518867734407,0.08325260975858667,0.007641346196408607,0.006528530571773457,0.01212096344270213,0.049371647126563264,0.004488437738433273,0.16410682014711608,0.004296387847676657,0.013657362875784404,0.0065549911155907085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035523402064547146,,,,,,,,0.017305145498139964,0.07369496087942803,0.028920402330766006,0.059947283836183925,0.009696771226987045,0.004054365699450609,0.0837669029504388,0.005342534752716099,0.02534592305156552,,,,0.0033602903310495295,0.009168925168054074,,0.033578750155456735,0.007824576178381358,0.05498823191929648,0.01137691600104933,,,,,,,,,,,,,,,,,,,
2023-10-13,0.001622228568418217,,0.004768734259589569,0.001805851939493907,,,,,,,,,,,,,0.009495307634466866,0.0025423611680577196,0.22073228681807988,,0.004120845231227543,,,,0.00439646079504755,0.08617557039750473,0.007627083379442658,0.006530040076800729,0.012045974311019607,0.04806060403851522,0.004753967268957847,0.16488675519332777,0.004437406272959979,0.014578462553410037,0.006884226479866867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003739861609314407,,,,,,,,0.016360088126800378,0.07277490973349782,0.027532692699294,0.05865783454174847,0.009636779914477008,0.00404804306035051,0.08412855437823702,0.005289210112072,0.024853916639195978,,,,0.0034233006299472573,0.009824495317713714,,0.033664305827447304,0.007608568611820847,0.0541452375639762,0.011348429834470108,,,,,,,,,,,,,,,,,,,
2023-10-14,0.0016263172775662317,,0.0047808019066529085,0.0018037751101090459,,,,,,,,,,,,,0.009328856929921713,0.0025376068929639445,0.22267224582342,,0.004137352556706584,,,,0.004321402722360692,0.08909853103642279,0.007612820562476708,0.006531549581828,0.011970985179337085,0.04674956095046717,0.0050194967994824195,0.16566669023953948,0.004578424698243299,0.015499562231035671,0.0072134618441430255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0039273830121741,,,,,,,,0.015415030755460793,0.0718548585875676,0.02614498306782199,0.05736838524731301,0.009576788601966969,0.004041720421250409,0.08449020580603524,0.005235885471427899,0.02436191022682644,,,,0.0034863109288449847,0.010480065467373354,,0.03374986149943787,0.007392561045260334,0.053302243208655925,0.011319943667890884,,,,,,,,,,,,,,,,,,,
2023-10-15,0.001630405986714246,,0.004792869553716248,0.0018016982807241848,,,,,,,,,,,,,0.009162406225376563,0.002532852617870169,0.22461220482876013,,0.004153859882185626,,,,0.004246344649673835,0.09202149167534085,0.007598557745510758,0.006533059086855271,0.011895996047654563,0.045438517862419134,0.005285026330006992,0.1664466252857512,0.0047194431235266215,0.016420661908661306,0.007542697208419184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004114904415033793,,,,,,,,0.014469973384121206,0.0709348074416374,0.024757273436349984,0.05607893595287755,0.009516797289456931,0.004035397782150309,0.08485185723383346,0.0051825608307837995,0.0238699038144569,,,,0.003549321227742712,0.011135635617032992,,0.03383541717142844,0.007176553478699823,0.052459248853335645,0.011291457501311662,,,,,,,,,,,,,,,,,,,
2023-10-16,0.0016344946958622606,,0.004804937200779588,0.001799621451339324,,,,,,,,,,,,,0.008995955520831413,0.0025280983427763935,0.22655216383410023,,0.004170367207664668,,,,0.004171286576986977,0.09494445231425891,0.007584294928544809,0.006534568591882543,0.01182100691597204,0.04412747477437108,0.005550555860531565,0.16722656033196287,0.004860461548809943,0.01734176158628694,0.007871932572695344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004302425817893486,,,,,,,,0.01352491601278162,0.07001475629570718,0.023369563804877976,0.0547894866584421,0.009456805976946894,0.00402907514305021,0.08521350866163167,0.0051292361901397,0.023377897402087358,,,,0.0036123315266404395,0.011791205766692632,,0.03392097284341901,0.0069605459121393105,0.051616254498015365,0.01126297133473244,,,,,,,,,,,,,,,,,,,
2023-10-17,0.0016385834050102752,,0.0048170048478429275,0.001797544621954463,,,,,,,,,,,,,0.008829504816286263,0.002523344067682618,0.22849212283944034,,0.00418687453314371,,,,0.00409622850430012,0.09786741295317698,0.00757003211157886,0.006536078096909814,0.011746017784289518,0.04281643168632304,0.0058160853910561375,0.16800649537817458,0.005001479974093264,0.018262861263912574,0.008201167936971503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004489947220753179,,,,,,,,0.012579858641442034,0.06909470514977696,0.02198185417340597,0.053500037364006645,0.009396814664436856,0.00402275250395011,0.08557516008942989,0.005075911549495599,0.022885890989717817,,,,0.003675341825538167,0.012446775916352272,,0.03400652851540958,0.0067445383455787995,0.05077326014269509,0.011234485168153218,,,,,,,,,,,,,,,,,,,
2023-10-18,0.0016426721141582896,,0.004829072494906267,0.001795467792569602,,,,,,,,,,,,,0.00866305411174111,0.0025185897925888425,0.23043208184478048,,0.004203381858622752,,,,0.004021170431613263,0.10079037359209504,0.00755576929461291,0.006537587601937085,0.011671028652606994,0.041505388598274996,0.00608161492158071,0.1687864304243863,0.005142498399376586,0.01918396094153821,0.008530403301247661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004677468623612871,,,,,,,,0.011634801270102448,0.06817465400384676,0.02059414454193396,0.052210588069571184,0.009336823351926819,0.0040164298648500095,0.08593681151722811,0.0050225869088515,0.022393884577348276,,,,0.0037383521244358942,0.01310234606601191,,0.03409208418740015,0.006528530779018287,0.04993026578737481,0.011205999001573996,,,,,,,,,,,,,,,,,,,
2023-10-19,0.0016467608233063041,,0.004841140141969606,0.0017933909631847411,,,,,,,,,,,,,0.00849660340719596,0.002513835517495067,0.2323720408501206,,0.004219889184101793,,,,0.003946112358926406,0.10371333423101312,0.00754150647764696,0.006539097106964357,0.011596039520924473,0.04019434551022695,0.006347144452105284,0.16956636547059797,0.005283516824659907,0.02010506061916384,0.008859638665523821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004864990026472564,,,,,,,,0.01068974389876286,0.06725460285791654,0.019206434910461954,0.050921138775135724,0.00927683203941678,0.00401010722574991,0.08629846294502633,0.004969262268207399,0.02190187816497874,,,,0.0038013624233336216,0.01375791621567155,,0.03417763985939072,0.006312523212457776,0.04908727143205453,0.011177512834994772,,,,,,,,,,,,,,,,,,,
2023-10-20,0.0016508495324543187,,0.004853207789032946,0.00179131413379988,,,,,,,,,,,,,0.00833015270265081,0.002509081242401292,0.2343119998554607,,0.004236396509580835,,,,0.003871054286239548,0.10663629486993118,0.007527243660681011,0.006540606611991628,0.011521050389241949,0.038883302422178904,0.006612673982629856,0.17034630051680968,0.005424535249943229,0.021026160296789474,0.00918887402979998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005052511429332257,,,,,,,,0.009744686527423274,0.06633455171198632,0.017818725278989946,0.04963168948070027,0.009216840726906742,0.00400378458664981,0.08666011437282455,0.0049159376275632995,0.021409871752609198,,,,0.0038643727222313494,0.01441348636533119,,0.03426319553138129,0.006096515645897264,0.04824427707673426,0.01114902666841555,,,,,,,,,,,,,,,,,,,
2023-10-21,0.001654938241602333,,0.0048652754360962855,0.0017892373044150192,,,,,,,,,,,,,0.008163701998105656,0.0025043269673075165,0.2362519588608008,,0.004252903835059877,,,,0.003795996213552691,0.10955925550884923,0.007512980843715062,0.0065421161170189,0.011446061257559427,0.03757225933413086,0.006878203513154429,0.17112623556302137,0.00556555367522655,0.021947259974415108,0.009518109394076138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005240032832191949,,,,,,,,0.008799629156083687,0.0654145005660561,0.01643101564751794,0.04834224018626481,0.009156849414396704,0.0039974619475497105,0.08702176580062276,0.0048626129869192,0.020917865340239657,,,,0.003927383021129077,0.015069056514990829,,0.03434875120337186,0.005880508079336752,0.04740128272141398,0.011120540501836328,,,,,,,,,,,,,,,,,,,
2023-10-22,0.0016590269507503477,,0.004877343083159625,0.0017871604750301583,,,,,,,,,,,,,0.007997251293560506,0.002499572692213741,0.2381919178661409,,0.004269411160538918,,,,0.0037209381408658338,0.1124822161477673,0.007498718026749112,0.0065436256220461715,0.011371072125876906,0.03626121624608282,0.007143733043679002,0.17190617060923308,0.005706572100509871,0.022868359652040742,0.009847344758352297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0054275542350516424,,,,,,,,0.0078545717847441,0.0644944494201259,0.015043306016045931,0.04705279089182936,0.009096858101886665,0.003991139308449611,0.08738341722842097,0.0048092883462751,0.02042585892787012,,,,0.003990393320026804,0.01572462666465047,,0.034434306875362426,0.00566450051277624,0.0465582883660937,0.011092054335257104,,,,,,,,,,,,,,,,,,,
2023-10-23,0.0016631156598983622,,0.004889410730222964,0.0017850836456452972,,,,,,,,,,,,,0.007830800589015356,0.0024948184171199655,0.24013187687148105,,0.00428591848601796,,,,0.003645880068178976,0.11540517678668535,0.007484455209783162,0.006545135127073443,0.011296082994194382,0.03495017315803477,0.007409262574203574,0.1726861056554448,0.005847590525793193,0.023789459329666376,0.010176580122628457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0056150756379113355,,,,,,,,0.006909514413404514,0.06357439827419568,0.01365559638457392,0.0457633415973939,0.009036866789376628,0.00398481666934951,0.08774506865621919,0.004755963705631,0.019933852515500578,,,,0.004053403618924532,0.01638019681431011,,0.034519862547352995,0.005448492946215728,0.04571529401077343,0.011063568168677882,,,,,,,,,,,,,,,,,,,
2023-10-24,0.0016672043690463766,,0.004901478377286304,0.0017830068162604362,,,,,,,,,,,,,0.007664349884470206,0.00249006414202619,0.24207183587682116,,0.004302425811497002,,,,0.003570821995492119,0.11832813742560343,0.007470192392817213,0.0065466446321007146,0.01122109386251186,0.03363913006998673,0.007674792104728147,0.1734660407016565,0.005988608951076514,0.02471055900729201,0.010505815486904616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0058025970407710285,,,,,,,,0.005964457042064927,0.06265434712826547,0.012267886753101913,0.04447389230295844,0.00897687547686659,0.003978494030249411,0.0881067200840174,0.004702639064986899,0.019441846103131037,,,,0.004116413917822259,0.017035766963969745,,0.03460541821934356,0.005232485379655216,0.044872299655453154,0.01103508200209866,,,,,,,,,,,,,,,,,,,
2023-10-25,0.0016712930781943912,,0.004913546024349643,0.0017809299868755753,,,,,,,,,,,,,0.007497899179925053,0.0024853098669324145,0.24401179488216126,,0.004318933136976044,,,,0.0034957639228052617,0.12125109806452149,0.007455929575851264,0.006548154137127986,0.011146104730829337,0.03232808698193868,0.00794032163525272,0.17424597574786818,0.006129627376359836,0.02563165868491764,0.010835050851180774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005990118443630722,,,,,,,,0.005019399670725341,0.061734295982335256,0.010880177121629905,0.043184443008522984,0.008916884164356553,0.003972171391149311,0.08846837151181562,0.0046493144243427995,0.018949839690761496,,,,0.004179424216719987,0.017691337113629385,,0.03469097389133414,0.0050164778130947045,0.044029305300132875,0.011006595835519438,,,,,,,,,,,,,,,,,,,
2023-10-26,0.0016753817873424058,,0.004925613671412983,0.0017788531574907144,,,,,,,,,,,,,0.007331448475379903,0.0024805555918386395,0.2459517538875014,,0.004335440462455086,,,,0.003420705850118404,0.12417405870343955,0.007441666758885314,0.006549663642155257,0.011071115599146815,0.031017043893890636,0.008205851165777293,0.1750259107940799,0.006270645801643156,0.026552758362543276,0.011164286215456933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006177639846490414,,,,,,,,0.004074342299385754,0.060814244836405046,0.009492467490157898,0.041894993714087524,0.008856892851846515,0.003965848752049211,0.08883002293961384,0.0045959897836987,0.018457833278391955,,,,0.004242434515617714,0.018346907263289025,,0.03477652956332471,0.004800470246534193,0.043186310944812595,0.010978109668940216,,,,,,,,,,,,,,,,,,,
2023-10-27,0.0016794704964904201,,0.004937681318476323,0.0017767763281058533,,,,,,,,,,,,,0.007164997770834753,0.002475801316744864,0.2478917128928415,,0.004351947787934127,,,,0.0033456477774315473,0.12709701934235762,0.0074274039419193645,0.006551173147182529,0.010996126467464291,0.02970600080584259,0.008471380696301866,0.17580584584029157,0.0064116642269264786,0.02747385804016891,0.011493521579733093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006365161249350107,,,,,,,,0.0031292849280461707,0.05989419369047483,0.00810475785868589,0.04060554441965207,0.008796901539336476,0.0039595261129491115,0.08919167436741206,0.0045426651430546,0.017965826866022418,,,,0.0043054448145154415,0.019002477412948665,,0.034862085235315275,0.004584462679973681,0.04234331658949232,0.010949623502360992,,,,,,,,,,,,,,,,,,,
2023-10-28,0.0016835592056384347,,0.0049497489655396625,0.0017746994987209925,,,,,,,,,,,,,0.0069985470662896,0.0024710470416510885,0.24983167189818162,0.004368455113413169,0.004368455113413169,,,,0.0032705897047446897,0.13001997998127568,0.0074131411249534155,0.0065526826522098,0.01092113733578177,0.028394957717794544,0.008736910226826438,0.17658578088650329,0.0065526826522098,0.028394957717794544,0.011822756944009251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0065526826522098,,,,,,,,0.0021842275567065844,0.05897414254454462,0.006717048227213885,0.03931609512521661,0.008736910226826438,0.003953203473849011,0.08955332579521028,0.0044893405024105,0.017473820453652877,,,,0.004368455113413169,0.019658047562608305,,0.034947640907305844,0.004368455113413169,0.04150032223417204,0.01092113733578177,,,,,,,,,,,,,,,,,,,
2023-10-29,0.0016876479147864493,,0.004961816612603002,0.0017726226693361314,,,,,,,,,,,,,0.00683209636174445,0.002466292766557313,0.24649072008637282,0.004379433669293083,,,,,0.003195531632057832,0.12854931077786852,0.0073988783079874665,0.006569150494984694,0.0106145941216119,0.029176046350295307,0.010191041543813643,0.178208163929182,0.007028386205342675,0.028132328768721227,0.01215199230828541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006485653081704119,,,,,,,,0.0027420670683188306,0.05852825419752148,0.006560651052635724,0.03974889176846524,0.008967610856436228,0.003946880834748911,0.08869292015967128,0.004436015861766399,0.01714837790599882,,,,0.0042959362643278905,0.019164717951942967,,0.03399175180347402,0.004552810019199347,0.04043565490180724,,,,,,,,,,,,,,,,,,,,
