,B.1.1.529,B.1.617.2,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.3.2,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LF.7.7.1,LF.7.7.2,LF.7.9,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,NB.1.8.1,NW.1,Other,PA.1,PQ.17,PQ.17.11,PQ.2.1.6,PQ.2.8.1,RF.5.4,RK.1,RV.1,RW.1.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC,XFG,XFG.1,XFG.1.1,XFG.10.4,XFG.14.1,XFG.2.5.1,XFG.23.1.3,XFG.6,XFJ,XFV,XFY,XFZ
2024-01-06,0.0021822556557778055,,,0.0009879907228178076,,,,0.015278769108200658,,,,0.0012667429401673463,,,,,,,0.0051360813148286005,0.05361744352350273,0.006869811223753306,,,,,,0.008868330553273742,0.0008812018342003615,0.010685935300508712,,0.0027034724355741568,0.033340450958348755,0.16287135525739616,0.043612240946718575,0.005450737682762157,0.018947325929600165,0.5679470641272408,,,,,,0.0014625393689908892,,0.003190340540770932,,0.006128237191920275,0.006293049622659675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007835728881348418,,,,,,,,,,0.0034354741822295643,0.0039047511610468357,,0.002581098761376189,,,0.005970638321461846,,0.002581098761376189,,,,,0.002647304799341157,,0.010593005167070875,,0.0039709572281156,,,,,,,,,,,,,,,,,,,,
2024-01-07,0.0021656228905507363,,,0.0009940370326730083,,,,0.015104172742992052,,,,0.0012376628495193139,,,,,,,0.00488706802184884,0.05125827014170658,0.0066762112813992,,,,,,0.008295668643359889,0.0008796603939785428,0.010516855926300351,,0.0028025146840467844,0.03127902440075776,0.15679228235017123,0.04201426617421053,0.005130747405928518,0.018418893150329466,0.5829500948288002,,,,,,0.0014473606197683243,,0.003298576160961227,,0.006471905494417625,0.0066484902416384115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007813787589096713,,,,,,,,,,0.0033643809412973753,0.0037474209087548977,,0.0024575248365978756,,,0.005682860413799036,,0.0024575248365978756,,,,,0.00257979214431391,,0.010010659712935736,,0.0038696882476535713,,,,,,,,,,,,,,,,,,,,
2024-01-08,0.002148990125323667,,,0.0010000833425282088,,,,0.014929576377783449,,,,0.0012085827588712824,,,,,,,0.004638054728869079,0.048899096759910436,0.006482611339045095,,,,,,0.007723006733446036,0.0008781189537567242,0.01034777655209199,,0.002901556932519413,0.02921759784316677,0.1507132094429463,0.040416291401702484,0.004810757129094878,0.01789046037105877,0.5979531255303597,,,,,,0.0014321818705457592,,0.003406811781151522,,0.006815573796914976,0.007003930860617148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077918462968450085,,,,,,,,,,0.0032932877003651858,0.0035900906564629593,,0.002333950911819562,,,0.005395082506136226,,0.002333950911819562,,,,,0.0025122794892866633,,0.009428314258800596,,0.0037684192671915426,,,,,,,,,,,,,,,,,,,,
2024-01-09,0.002132357360096598,,,0.0010061296523834094,,,,0.014754980012574845,,,,0.00117950266822325,,,,,,,0.004389041435889318,0.046539923378114294,0.00628901139669099,,,,,,0.007150344823532183,0.0008765775135349055,0.010178697177883628,,0.0030005991809920404,0.027156171285575778,0.1446341365357214,0.03881831662919444,0.0044907668522612375,0.017362027591788072,0.6129561562319191,,,,,,0.0014170031213231941,,0.0035150474013418173,,0.007159242099412327,0.007359371479595885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007769905004593304,,,,,,,,,,0.0032221944594329963,0.003432760404171021,,0.0022103769870412487,,,0.005107304598473415,,0.0022103769870412487,,,,,0.002444766834259416,,0.008845968804665455,,0.0036671502867295144,,,,,,,,,,,,,,,,,,,,
2024-01-10,0.002115724594869529,,,0.00101217596223861,,,,0.014580383647366241,,,,0.0011504225775752185,,,,,,,0.004140028142909557,0.044180749996318144,0.006095411454336884,,,,,,0.00657768291361833,0.0008750360733130868,0.010009617803675267,,0.003099641429464669,0.025094744727984786,0.1385550636284965,0.03722034185668639,0.004170776575427598,0.016833594812517373,0.6279591869334785,,,,,,0.001401824372100629,,0.0036232830215321126,,0.007502910401909677,0.007714812098574621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007747963712341598,,,,,,,,,,0.003151101218500807,0.003275430151879083,,0.002086803062262935,,,0.004819526690810605,,0.002086803062262935,,,,,0.0023772541792321696,,0.008263623350530316,,0.0035658813062674857,,,,,,,,,,,,,,,,,,,,
2024-01-11,0.0020990918296424597,,,0.0010182222720938104,,,,0.014405787282157637,,,,0.001121342486927187,,,,,,,0.0038910148499297966,0.041821576614522,0.005901811511982778,,,,,,0.006005021003704477,0.0008734946330912682,0.009840538429466906,,0.0031986836779372965,0.023033318170393786,0.13247599072127159,0.03562236708417834,0.0038507862985939587,0.016305162033246674,0.642962217635038,,,,,,0.001386645622878064,,0.0037315186417224075,,0.007846578704407027,0.008070252717553357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007726022420089893,,,,,,,,,,0.003080007977568618,0.0031180998995871444,,0.0019632291374846217,,,0.004531748783147794,,0.0019632291374846217,,,,,0.0023097415242049222,,0.007681277896395175,,0.003464612325805457,,,,,,,,,,,,,,,,,,,,
2024-01-12,0.0020824590644153906,,,0.001024268581949011,,,,0.014231190916949032,,,,0.0010922623962791546,,,,,,,0.0036420015569500353,0.03946240323272586,0.005708211569628673,,,,,,0.005432359093790624,0.0008719531928694494,0.009671459055258545,,0.003297725926409925,0.020971891612802794,0.1263969178140467,0.034024392311670294,0.0035307960217603185,0.01577672925397598,0.6579652483365974,,,,,,0.001371466873655499,,0.003839754261912703,,0.008190247006904378,0.008425693336532094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007704081127838189,,,,,,,,,,0.0030089147366364286,0.0029607696472952064,,0.0018396552127063082,,,0.0042439708754849845,,0.0018396552127063082,,,,,0.0022422288691776753,,0.007098932442260036,,0.0033633433453434287,,,,,,,,,,,,,,,,,,,,
2024-01-13,0.0020658262991883206,,,0.0010303148918042115,,,,0.01405659455174043,,,,0.001063182305631123,,,,,,,0.003392988263970275,0.03710322985092971,0.005514611627274567,,,,,,0.004859697183876771,0.0008704117526476308,0.009502379681050185,,0.0033967681748825525,0.0189104650552118,0.12031784490682176,0.03242641753916225,0.0032108057449266782,0.015248296474705282,0.6729682790381568,,,,,,0.001356288124432934,,0.003947989882102997,,0.00853391530940173,0.00878113395551083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007682139835586484,,,,,,,,,,0.002937821495704239,0.002803439395003268,,0.0017160812879279943,,,0.003956192967822174,,0.0017160812879279943,,,,,0.0021747162141504284,,0.006516586988124896,,0.0032620743648814,,,,,,,,,,,,,,,,,,,,
2024-01-14,0.0020491935339612515,,,0.001036361201659412,,,,0.013881998186531824,,,,0.0010341022149830915,,,,,,,0.0031439749709905145,0.03474405646913357,0.005321011684920461,,,,,,0.004287035273962918,0.0008688703124258121,0.009333300306841824,,0.003495810423355181,0.016849038497620802,0.11423877199959687,0.030828442766654196,0.002890815468093039,0.014719863695434585,0.6879713097397162,,,,,,0.001341109375210369,,0.004056225502293293,,0.00887758361189908,0.009136574574489567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007660198543334779,,,,,,,,,,0.00286672825477205,0.0026461091427113295,,0.0015925073631496808,,,0.003668415060159363,,0.0015925073631496808,,,,,0.0021072035591231815,,0.005934241533989755,,0.0031608053844193714,,,,,,,,,,,,,,,,,,,,
2024-01-15,0.0020325607687341823,,,0.0010424075115146128,,,,0.01370740182132322,,,,0.0010050221243350591,,,,,,,0.002894961678010753,0.032384883087337425,0.005127411742566356,,,,,,0.003714373364049065,0.0008673288722039934,0.009164220932633462,,0.0035948526718278086,0.01478761194002981,0.10815969909237197,0.02923046799414615,0.0025708251912593995,0.014191430916163887,0.7029743404412756,,,,,,0.0013259306259878038,,0.004164461122483589,,0.00922125191439643,0.009492015193468303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007638257251083074,,,,,,,,,,0.002795635013839861,0.0024887788904193915,,0.0014689334383713674,,,0.0033806371524965533,,0.0014689334383713674,,,,,0.0020396909040959347,,0.005351896079854616,,0.0030595364039573427,,,,,,,,,,,,,,,,,,,,
2024-01-16,0.002015928003507113,,,0.0010484538213698133,,,,0.013532805456114617,,,,0.0009759420336870276,,,,,,,0.0026459483850309927,0.030025709705541276,0.00493381180021225,,,,,,0.0031417114541352105,0.0008657874319821748,0.008995141558425101,,0.003693894920300437,0.012726185382438818,0.10208062618514704,0.027632493221638105,0.0022508349144257592,0.01366299813689319,0.717977371142835,,,,,,0.0013107518767652387,,0.004272696742673884,,0.009564920216893782,0.009847455812447038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007616315958831369,,,,,,,,,,0.0027245417729076715,0.002331448638127453,,0.001345359513593054,,,0.0030928592448337426,,0.001345359513593054,,,,,0.0019721782490686878,,0.004769550625719475,,0.0029582674234953144,,,,,,,,,,,,,,,,,,,,
2024-01-17,0.001999295238280044,,,0.0010545001312250138,,,,0.013358209090906011,,,,0.0009468619430389961,,,,,,,0.0023969350920512323,0.027666536323745133,0.004740211857858145,,,,,,0.0025690495442213575,0.000864245991760356,0.00882606218421674,,0.0037929371687730647,0.010664758824847825,0.09600155327792215,0.02603451844913006,0.001930844637592119,0.013134565357622491,0.7329804018443944,,,,,,0.0012955731275426739,,0.0043809323628641785,,0.009908588519391132,0.010202896431425775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007594374666579664,,,,,,,,,,0.002653448531975482,0.0021741183858355146,,0.0012217855888147404,,,0.002805081337170932,,0.0012217855888147404,,,,,0.0019046655940414407,,0.004187205171584335,,0.0028569984430332858,,,,,,,,,,,,,,,,,,,,
2024-01-18,0.001982662473052975,,,0.0010605464410802143,,,,0.01318361272569741,,,,0.0009177818523909637,,,,,,,0.002147921799071471,0.02530736294194899,0.00454661191550404,,,,,,0.0019963876343075046,0.0008627045515385373,0.008656982810008379,,0.003891979417245693,0.008603332267256833,0.08992248037069722,0.024436543676622013,0.0016108543607584788,0.012606132578351794,0.7479834325459539,,,,,,0.0012803943783201088,,0.004489167983054473,,0.010252256821888482,0.010558337050404511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007572433374327959,,,,,,,,,,0.002582355291043293,0.0020167881335435766,,0.001098211664036427,,,0.002517303429508122,,0.001098211664036427,,,,,0.0018371529390141938,,0.0036048597174491957,,0.002755729462571257,,,,,,,,,,,,,,,,,,,,
2024-01-19,0.0019660297078259057,,,0.0010665927509354149,,,,0.013009016360488804,,,,0.0008887017617429322,,,,,,,0.0018989085060917106,0.02294818956015285,0.004353011973149933,,,,,,0.0014237257243936517,0.0008611631113167187,0.008487903435800017,,0.003991021665718321,0.006541905709665834,0.08384340746347232,0.02283856890411396,0.0012908640839248402,0.012077699799081097,0.7629864632475133,,,,,,0.0012652156290975437,,0.004597403603244768,,0.010595925124385832,0.010913777669383248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075504920820762544,,,,,,,,,,0.002511262050111104,0.0018594578812516386,,0.0009746377392581135,,,0.0022295255218453113,,0.0009746377392581135,,,,,0.0017696402839869469,,0.003022514263314055,,0.002654460482109229,,,,,,,,,,,,,,,,,,,,
2024-01-20,0.0019493969425988366,,,0.0010726390607906154,,,,0.0128344199952802,,,,0.0008596216710949,,,,,,,0.00164989521311195,0.0205890161783567,0.004159412030795828,,,,,,0.0008510638144798,0.0008596216710949,0.008318824061591656,,0.004090063914190949,0.004480479152074842,0.07776433455624743,0.021240594131605915,0.0009708738070912,0.0115492670198104,0.7779894939490727,,0.0008596216710949,0.0023433765080491144,0.0008602799677576,,0.0012500368798749786,,0.004705639223435064,,0.010939593426883184,0.011269218288361985,,,,,,,,,,,,,,,0.0009708738070912,,,,,,,,,,,,,,,0.00752855078982455,,,,,,,,,,0.0024401688091789143,0.0017021276289597,,0.0008510638144798,,,0.0019417476141825,,0.0008510638144798,,,,,0.0017021276289597,,0.0024401688091789143,,0.0025531915016472,,0.0008596216710949,,,,,,,,,,,,,,,,,,
2024-01-21,0.0019327641773717675,,,0.001078685370645816,,,,0.012417564455749971,,,,0.0008766044863909696,,,,,,,0.0016316045294618858,0.01993294248157841,0.004051495746514196,,,,,,,,0.008303676429985217,,0.003984624348359492,0.0044423644753498635,0.07559086149083252,0.020685799609945692,0.001015448052143823,0.01146514112562205,0.7796053860564621,,0.0008847964674957375,0.002960799158282309,0.0009222626091340324,,0.0013618698527463379,,0.0050866317517142805,,0.01159059365603081,0.012697261658364066,,,,,,,,,,,,,,,0.000976833887941877,,,,,,,,,,,,,,,0.007463472101799377,,,,,,,,,,0.0024455180465170925,,,,,,0.0019536677758838503,,0.0008759966290291597,,,,,0.0016828539596552027,,0.002406008477288271,,,,0.00093489800543015,,,,,,,,,,,,,,,,,,
2024-01-22,0.0019161314121446983,,,0.0010847316805010165,,,,0.012000708916219741,,,,0.0008935873016870391,,,,,,,0.0016133138458118217,0.019276868784800123,0.003943579462232566,,,,,,,,0.008288528798378776,,0.0038791847825280354,0.004404249798624886,0.07341738842541762,0.020131005088285473,0.001060022297196446,0.0113810152314337,0.7812212781638515,,0.000909971263896575,0.0035782218085155045,0.0009842452505104647,,0.001473702825617697,,0.005467624279993498,,0.012241593885178434,0.014125305028366147,,,,,,,,,,,,,,,0.0009827939687925538,,,,,,,,,,,,,,,0.007398393413774204,,,,,,,,,,0.002450867283855271,,,,,,0.001965587937585201,,0.0009009294435785194,,,,,0.0016635802903507055,,0.0023718481453976277,,,,0.0010101743397654,,,,,,,,,,,,,,,,,,
2024-01-23,0.0018994986469176292,,,0.001090777990356217,,,,0.011583853376689511,,,,0.0009105701169831087,,,,,,,0.0015950231621617574,0.018620795088021835,0.0038356631779509344,,,,,,,,0.008273381166772337,,0.0037737452166965784,0.004366135121899907,0.07124391536000273,0.01957621056662525,0.0011045965422490688,0.01129688933724535,0.7828371702712409,,0.0009351460602974124,0.0041956444587487,0.001046227891886897,,0.0015855357984890562,,0.0058486168082727144,,0.01289259411432606,0.015553348398368229,,,,,,,,,,,,,,,0.0009887540496432308,,,,,,,,,,,,,,,0.007333314725749031,,,,,,,,,,0.0024562165211934493,,,,,,0.0019775080992865514,,0.000925862258127879,,,,,0.0016443066210462083,,0.002337687813506984,,,,0.00108545067410065,,,,,,,,,,,,,,,,,,
2024-01-24,0.00188286588169056,,,0.0010968243002114175,,,,0.011166997837159283,,,,0.0009275529322791783,,,,,,,0.0015767324785116933,0.017964721391243547,0.003727746893669303,,,,,,,,0.008258233535165896,,0.003668305650865121,0.004328020445174928,0.06907044229458782,0.019021416044965028,0.0011491707873016919,0.011212763443057001,0.7844530623786303,,0.00096032085669825,0.0048130671089818946,0.0011082105332633296,,0.0016973687713604153,,0.006229609336551932,,0.013543594343473686,0.01698139176837031,,,,,,,,,,,,,,,0.0009947141304939076,,,,,,,,,,,,,,,0.007268236037723858,,,,,,,,,,0.0024615657585316275,,,,,,0.001989428260987902,,0.0009507950726772388,,,,,0.0016250329517417113,,0.002303527481616341,,,,0.0011607270084359,,,,,,,,,,,,,,,,,,
2024-01-25,0.0018662331164634909,,,0.0011028706100666183,,,,0.010750142297629054,,,,0.0009445357475752478,,,,,,,0.0015584417948616292,0.01730864769446526,0.003619830609387672,,,,,,,,0.008243085903559457,,0.003562866085033664,0.00428990576844995,0.06689696922917292,0.018466621523304805,0.001193745032354315,0.011128637548868652,0.7860689544860198,,0.0009854956530990875,0.005430489759215089,0.001170193174639762,,0.0018092017442317746,,0.006610601864831148,,0.01419459457262131,0.01840943513837239,,,,,,,,,,,,,,,0.0010006742113445846,,,,,,,,,,,,,,,0.007203157349698685,,,,,,,,,,0.002466914995869806,,,,,,0.0020013484226892525,,0.0009757278872265985,,,,,0.001605759282437214,,0.0022693671497256976,,,,0.00123600334277115,,,,,,,,,,,,,,,,,,
2024-01-26,0.0018496003512364217,,,0.0011089169199218188,,,,0.010333286758098824,,,,0.0009615185628713174,,,,,,,0.0015401511112115652,0.01665257399768697,0.0035119143251060407,,,,,,,,0.008227938271953016,,0.0034574265192022073,0.004251791091724972,0.06472349616375803,0.017911827001644585,0.0012383192774069378,0.011044511654680301,0.7876848465934092,,0.001010670449499925,0.006047912409448285,0.0012321758160161944,,0.0019210347171031337,,0.006991594393110366,,0.014845594801768936,0.019837478508374473,,,,,,,,,,,,,,,0.0010066342921952617,,,,,,,,,,,,,,,0.007138078661673512,,,,,,,,,,0.0024722642332079842,,,,,,0.002013268584390603,,0.001000660701775958,,,,,0.0015864856131327168,,0.002235206817835054,,,,0.0013112796771064,,,,,,,,,,,,,,,,,,
2024-01-27,0.0018329675860093526,,,0.0011149632297770193,,,,0.009916431218568594,,,,0.000978501378167387,,,,,,,0.0015218604275615008,0.015996500300908684,0.0034039980408244095,,,,,,,,0.008212790640346577,,0.0033519869533707503,0.004213676414999993,0.06255002309834312,0.017357032479984363,0.0012828935224595607,0.010960385760491952,0.7893007387007985,,0.0010358452459007625,0.00666533505968148,0.0012941584573926267,,0.002032867689974493,,0.007372586921389582,,0.015496595030916561,0.021265521878376555,,,,,,,,,,,,,,,0.0010125943730459384,,,,,,,,,,,,,,,0.007072999973648339,,,,,,,,,,0.0024776134705461624,,,,,,0.0020251887460919537,,0.001025593516325318,,,,,0.0015672119438282196,,0.002201046485944411,,,,0.00138655601144165,,,,,,,,,,,,,,,,,,
2024-01-28,0.0018163348207822835,,,0.0011210095396322198,,,,0.009499575679038365,,,,0.0009954841934634567,,,,,,,0.0015035697439114367,0.015340426604130398,0.0032960817565427783,,,,,,,,0.008197643008740136,,0.0032465473875392934,0.004175561738275014,0.06037655003292822,0.01680223795832414,0.0013274677675121837,0.010876259866303603,0.790916630808188,,0.0010610200423016,0.007282757709914675,0.0013561410987690593,,0.0021447006628458522,,0.007753579449668799,,0.016147595260064186,0.022693565248378636,,,,,,,,,,,,,,,0.0010185544538966155,,,,,,,,,,,,,,,0.007007921285623166,,,,,,,,,,0.002482962707884341,,,,,,0.0020371089077933042,,0.0010505263308746777,,,,,0.0015479382745237223,,0.0021668861540537674,,,,0.0014618323457769,,,,,,,,,,,,,,,,,,
2024-01-29,0.0017997020555552143,,,0.0011270558494874204,,,,0.009082720139508137,,,,0.0010124670087595263,,,,,,,0.0014852790602613727,0.01468435290735211,0.003188165472261147,,,,,,,,0.008182495377133697,,0.003141107821707836,0.004137447061550037,0.05820307696751331,0.01624744343666392,0.0013720420125648068,0.010792133972115252,0.7925325229155774,,0.0010861948387024375,0.00790018036014787,0.0014181237401454916,,0.0022565336357172113,,0.008134571977948016,,0.01679859548921181,0.024121608618380717,,,,,,,,,,,,,,,0.0010245145347472923,,,,,,,,,,,,,,,0.006942842597597993,,,,,,,,,,0.002488311945222519,,,,,,0.0020490290694946548,,0.0010754591454240374,,,,,0.0015286646052192253,,0.002132725822163124,,,,0.0015371086801121501,,,,,,,,,,,,,,,,,,
2024-01-30,0.0017830692903281452,,,0.001133102159342621,,,,0.008665864599977906,,,,0.0010294498240555959,,,,,,,0.0014669883766113086,0.014028279210573822,0.003080249187979516,,,,,,,,0.008167347745527256,,0.003035668255876379,0.004099332384825058,0.056029603902098414,0.015692648915003698,0.0014166162576174297,0.010708008077926903,0.7941484150229667,,0.001111369635103275,0.008517603010381064,0.001480106381521924,,0.0023683666085885704,,0.008515564506227234,,0.017449595718359436,0.0255496519883828,,,,,,,,,,,,,,,0.0010304746155979693,,,,,,,,,,,,,,,0.00687776390957282,,,,,,,,,,0.0024936611825606973,,,,,,0.0020609492311960053,,0.001100391959973397,,,,,0.001509390935914728,,0.0020985654902724808,,,,0.0016123850144474001,,,,,,,,,,,,,,,,,,
2024-01-31,0.001766436525101076,,,0.0011391484691978214,,,,0.008249009060447676,,,,0.0010464326393516653,,,,,,,0.0014486976929612445,0.013372205513795535,0.0029723329036978846,,,,,,,,0.008152200113920817,,0.0029302286900449222,0.004061217708100079,0.053856130836683516,0.015137854393343477,0.0014611905026700525,0.010623882183738553,0.7957643071303562,,0.0011365444315041126,0.00913502566061426,0.0015420890228983563,,0.0024801995814599295,,0.00889655703450645,,0.018100595947507063,0.02697769535838488,,,,,,,,,,,,,,,0.0010364346964486463,,,,,,,,,,,,,,,0.006812685221547647,,,,,,,,,,0.002499010419898876,,,,,,0.002072869392897356,,0.0011253247745227567,,,,,0.0014901172666102309,,0.0020644051583818372,,,,0.0016876613487826501,,,,,,,,,,,,,,,,,,
2024-02-01,0.001749803759874007,,,0.001145194779053022,,,,0.007832153520917448,,,,0.0010634154546477349,,,,,,,0.0014304070093111802,0.012716131817017248,0.0028644166194162534,,,,,,,,0.008137052482314376,,0.0028247891242134653,0.0040231030313751005,0.05168265777126861,0.014583059871683256,0.0015057647477226756,0.010539756289550204,0.7973801992377456,,0.00116171922790495,0.009752448310847456,0.0016040716642747887,,0.002592032554331289,,0.009277549562785667,,0.018751596176654686,0.02840573872838696,,,,,,,,,,,,,,,0.001042394777299323,,,,,,,,,,,,,,,0.006747606533522474,,,,,,,,,,0.002504359657237054,,,,,,0.0020847895545987065,,0.0011502575890721164,,,,,0.0014708435973057336,,0.0020302448264911937,,,,0.0017629376831179001,,,,,,,,,,,,,,,,,,
2024-02-02,0.0017331709946469378,,,0.0011512410889082227,,,,0.007415297981387218,,,,0.0010803982699438045,,,,,,,0.001412116325661116,0.01206005812023896,0.002756500335134622,,,,,,,,0.008121904850707937,,0.0027193495583820084,0.003984988354650123,0.04950918470585371,0.014028265350023033,0.0015503389927752987,0.010455630395361853,0.798996091345135,,0.0011868940243057874,0.01036987096108065,0.001666054305651221,,0.002703865527202648,,0.009658542091064884,,0.019402596405802313,0.029833782098389043,,,,,,,,,,,,,,,0.00104835485815,,,,,,,,,,,,,,,0.006682527845497301,,,,,,,,,,0.0025097088945752323,,,,,,0.002096709716300057,,0.001175190403621476,,,,,0.0014515699280012364,,0.0019960844946005506,,,,0.0018382140174531502,,,,,,,,,,,,,,,,,,
2024-02-03,0.0017165382294198686,,,0.0011572873987634232,,,,0.006998442441856989,,,,0.001097381085239874,,,,,,,0.001393825642011052,0.011403984423460672,0.002648584050852991,,,,,,,,0.008106757219101497,,0.0026139099925505515,0.003946873677925144,0.04733571164043881,0.013473470828362812,0.0015949132378279215,0.010371504501173504,0.8006119834525245,,0.001212068820706625,0.010987293611313845,0.0017280369470276534,,0.0028156985000740075,,0.0100395346193441,,0.02005359663494994,0.031261825468391125,,,,,,,,,,,,,,,0.001054314939000677,,,,,,,,,,,,,,,0.006617449157472128,,,,,,,,,,0.002515058131913411,,,,,,0.0021086298780014076,,0.0012001232181708358,,,,,0.0014322962586967394,,0.001961924162709907,,,,0.0019134903517884002,,,,,,,,,,,,,,,,,,
2024-02-04,0.0016999054641927995,,,0.0011633337086186238,,,,0.00658158690232676,,,,0.0011143639005359437,,,,,,,0.0013755349583609879,0.010747910726682384,0.0025406677665713597,,,,,,,,0.008091609587495057,,0.0025084704267190946,0.003908759001200165,0.04516223857502391,0.01291867630670259,0.0016394874828805444,0.010287378606985155,0.8022278755599138,,0.0012372436171074624,0.01160471626154704,0.001790019588404086,,0.0029275314729453666,,0.010420527147623319,,0.020704596864097563,0.032689868838393206,,,,,,,,,,,,,,,0.001060275019851354,,,,,,,,,,,,,,,0.006552370469446955,,,,,,,,,,0.002520407369251589,,,,,,0.002120550039702758,,0.0012250560327201955,,,,,0.001413022589392242,,0.0019277638308192637,,,,0.0019887666861236504,,,,,,,,,,,,,,,,,,
2024-02-05,0.0016832726989657295,,,0.0011693800184738243,,,,0.00616473136279653,,,,0.0011313467158320131,,,,,,,0.0013572442747109238,0.010091837029904096,0.0024327514822897285,,,,,,,,0.008076461955888617,,0.0024030308608876377,0.003870644324475187,0.042988765509609006,0.012363881785042368,0.0016840617279331675,0.010203252712796804,0.8038437676673033,,0.0012624184135083,0.012222138911780235,0.0018520022297805183,,0.0030393644458167257,,0.010801519675902534,,0.021355597093245186,0.03411791220839529,,,,,,,,,,,,,,,0.001066235100702031,,,,,,,,,,,,,,,0.006487291781421782,,,,,,,,,,0.0025257566065897672,,,,,,0.0021324702014041087,,0.0012499888472695551,,,,,0.001393748920087745,,0.0018936034989286204,,,,0.0020640430204589,,,,,,,,,,,,,,,,,,
2024-02-06,0.0016666399337386603,,,0.0011754263283290248,,,,0.005747875823266301,,,,0.0011483295311280827,,,,,,,0.0013389535910608595,0.009435763333125808,0.0023248351980080973,,,,,,,,0.008061314324282177,,0.0022975912950561807,0.003832529647750209,0.0408152924441941,0.011809087263382147,0.0017286359729857905,0.010119126818608454,0.8054596597746927,,0.0012875932099091375,0.01283956156201343,0.0019139848711569507,,0.0031511974186880847,,0.01118251220418175,,0.022006597322392813,0.03554595557839737,,,,,,,,,,,,,,,0.0010721951815527077,,,,,,,,,,,,,,,0.006422213093396609,,,,,,,,,,0.002531105843927946,,,,,,0.0021443903631054593,,0.0012749216618189148,,,,,0.0013744752507832477,,0.001859443167037977,,,,0.0021393193547941504,,,,,,,,,,,,,,,,,,
2024-02-07,0.0016500071685115912,,,0.0011814726381842253,,,,0.005331020283736072,,,,0.0011653123464241523,,,,,,,0.0013206629074107954,0.00877968963634752,0.002216918913726466,,,,,,,,0.008046166692675737,,0.0021921517292247234,0.00379441497102523,0.0386418193787792,0.011254292741721924,0.0017732102180384134,0.010035000924420105,0.807075551882082,,0.0013127680063099749,0.013456984212246625,0.0019759675125333833,,0.003263030391559444,,0.011563504732460969,,0.02265759755154044,0.03697399894839945,,,,,,,,,,,,,,,0.0010781552624033847,,,,,,,,,,,,,,,0.0063571344053714365,,,,,,,,,,0.002536455081266124,,,,,,0.00215631052480681,,0.0012998544763682747,,,,,0.0013552015814787505,,0.0018252828351473338,,,,0.0022145956891294,,,,,,,,,,,,,,,,,,
2024-02-08,0.001633374403284522,,,0.0011875189480394259,,,,0.004914164744205843,,,,0.001182295161720222,,,,,,,0.0013023722237607313,0.008123615939569232,0.002109002629444835,,,,,,,,0.008031019061069298,,0.0020867121633932665,0.003756300294300252,0.036468346313364305,0.010699498220061703,0.0018177844630910362,0.009950875030231756,0.8086914439894715,,0.0013379428027108125,0.01407440686247982,0.0020379501539098156,,0.003374863364430803,,0.011944497260740185,,0.023308597780688063,0.03840204231840153,,,,,,,,,,,,,,,0.0010841153432540615,,,,,,,,,,,,,,,0.0062920557173462635,,,,,,,,,,0.002541804318604302,,,,,,0.0021682306865081604,,0.0013247872909176342,,,,,0.0013359279121742532,,0.0017911225032566903,,,,0.0022898720234646504,,,,,,,,,,,,,,,,,,
