,A.2.5,AY.1,AY.2,AY.3,B.1,B.1.1,B.1.1.519,B.1.1.529,B.1.1.7,B.1.2,B.1.234,B.1.243,B.1.351,B.1.427,B.1.429,B.1.525,B.1.526,B.1.526.1,B.1.526.2,B.1.596,B.1.617,B.1.617.1,B.1.617.2,B.1.617.3,B.1.621,B.1.621.1,B.1.626,B.1.628,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LP.1,MC.1,NA,Other,P.1,P.2,R.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC
2024-05-29,,,,,,,,0.0011716922357057381,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0026796304538927638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003105447868110362,0.0,0.0,0.0009234364510380667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08534099938750482,0.02223802900842418,0.004995282877990482,0.017709254195074416,0.02100866425086504,0.04040364035142533,0.019793039366889427,0.0,0.0023180319908016776,0.09572594204828849,0.014758854093381424,0.07416658336808389,0.023706026375293687,0.014708877214557109,0.14232908391253848,0.013056067247239313,0.07782941505119395,0.1817994919015374,0.0034048435604804366,0.0078002313384785815,0.017382112132119244,0.01932373818098785,0.0,0.010945957783445839,0.06449693681556222,0.0,0.003966455583690392,0.0,0.008199657256073916,0.0,,0.01692619760633329,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004429134764988275,0.0046360658885972236,0.0
2024-05-30,,,,,,,,0.0014646152946321727,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0024116674085034873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027949030812993263,0.0,0.0,0.0011542955637975833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086587730121386,0.02201925420360943,0.004905847540136287,0.017578930604261314,0.022128659044648218,0.03927248339646324,0.01957875261835464,0.0,0.0024963210742185186,0.09308547016587992,0.01369306096654029,0.07445557793131564,0.02411571001126003,0.013947389675183285,0.13792431263096164,0.012894461130989392,0.07955538418579408,0.18551068538765764,0.004256054450600546,0.0074303011545755766,0.01654722400209198,0.018165509077897695,0.0,0.010975487887153135,0.06672832505238467,0.0,0.003966958133515845,0.0,0.009365933192833346,0.0,,0.0164638560145049,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004350273721001065,0.004992644532179368,0.0
2024-05-31,,,,,,,,0.0017575383535586072,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.002143704363114211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00248435829448829,0.0,0.0,0.0013851546765571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08783446085526717,0.021800479398794682,0.004816412202282092,0.017448607013448213,0.023248653838431395,0.038141326441501144,0.019364465869819852,0.0,0.0026746101576353588,0.09044499828347136,0.012627267839699155,0.0747445724945474,0.024525393647226376,0.013185902135809464,0.13351954134938476,0.012732855014739471,0.08128135332039421,0.1892218788737779,0.0051072653407206545,0.007060370970672572,0.01571233587206471,0.01700727997480754,0.0,0.01100501799086043,0.06895971328920711,0.0,0.0039674606833412975,0.0,0.010532209129592775,0.0,,0.016001514422676506,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004271412677013855,0.005349223175761512,0.0
2024-06-01,,,,,,,,0.0020504614124850417,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0018757413177249347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021738135076772537,0.0,0.0,0.0016160137893166168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08908119158914835,0.021581704593979935,0.004726976864427897,0.01731828342263511,0.024368648632214572,0.037010169486539055,0.01915017912128507,0.0,0.0028528992410522,0.08780452640106277,0.011561474712858021,0.07503356705777917,0.02493507728319272,0.01242441459643564,0.12911477006780792,0.01257124889848955,0.08300732245499434,0.19293307235989812,0.005958476230840764,0.006690440786769567,0.014877447742037442,0.01584905087171739,0.0,0.011034548094567727,0.07119110152602956,0.0,0.00396796323316675,0.0,0.011698485066352203,0.0,,0.015539172830848116,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004192551633026645,0.005705801819343657,0.0
2024-06-02,,,,,,,,0.0023433844714114763,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0016077782723356582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018632687208662174,0.0,0.0,0.0018468729020761335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09032792232302952,0.021362929789165184,0.004637541526573702,0.01718795983182201,0.02548864342599775,0.035879012531576965,0.01893589237275028,0.0,0.00303118832446904,0.08516405451865419,0.010495681586016888,0.07532256162101092,0.025344760919159062,0.011662927057061817,0.12470999878623107,0.012409642782239627,0.08473329158959447,0.19664426584601835,0.006809687120960873,0.006320510602866562,0.014042559612010175,0.014690821768627233,0.0,0.011064078198275023,0.07342248976285201,0.0,0.003968465782992202,0.0,0.012864761003111631,0.0,,0.015076831239019723,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004113690589039435,0.006062380462925801,0.0
2024-06-03,,,,,,,,0.002636307530337911,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0013398152269463817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001552723934055181,0.0,0.0,0.00207773201483565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0915746530569107,0.021144154984350436,0.004548106188719508,0.01705763624100891,0.026608638219780927,0.03474785557661487,0.018721605624215494,0.0,0.003209477407885881,0.08252358263624562,0.009429888459175754,0.07561155618424267,0.02575444455512541,0.010901439517687996,0.12030522750465421,0.012248036665989706,0.0864592607241946,0.2003554593321386,0.007660898011080983,0.005950580418963557,0.013207671481982906,0.013532592665537078,0.0,0.011093608301982319,0.07565387799967445,0.0,0.003968968332817655,0.0,0.01403103693987106,0.0,,0.014614489647191333,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004034829545052225,0.006418959106507945,0.0
2024-06-04,,,,,,,,0.0029292305892643453,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0010718521815571052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012421791472441448,0.0,0.0,0.0023085911275951667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09282138379079187,0.020925380179535685,0.004458670850865313,0.016927312650195807,0.027728633013564104,0.03361669862165278,0.018507318875680707,0.0,0.003387766491302721,0.07988311075383706,0.00836409533233462,0.07590055074747443,0.026164128191091752,0.010139951978314172,0.11590045622307735,0.012086430549739785,0.08818522985879473,0.20406665281825884,0.008512108901201092,0.005580650235060552,0.012372783351955638,0.012374363562446923,0.0,0.011123138405689615,0.07788526623649689,0.0,0.003969470882643108,0.0,0.015197312876630491,0.0,,0.01415214805536294,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003955968501065015,0.00677553775009009,0.0
2024-06-05,,,,,,,,0.00322215364819078,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0008038891361678291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009316343604331085,0.0,0.0,0.0025394502403546836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09406811452467305,0.020706605374720938,0.004369235513011118,0.016796989059382705,0.02884862780734728,0.03248554166669068,0.01829303212714592,0.0,0.003566055574719562,0.07724263887142847,0.007298302205493485,0.07618954531070618,0.0265738118270581,0.009378464438940349,0.1114956849415005,0.011924824433489864,0.08991119899339486,0.20777784630437907,0.009363319791321201,0.005210720051157548,0.011537895221928371,0.011216134459356769,0.0,0.011152668509396913,0.08011665447331934,0.0,0.003969973432468561,0.0,0.01636358881338992,0.0,,0.01368980646353455,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003877107457077805,0.0071321163936722345,0.0
2024-06-06,,,,,,,,0.0035150767071172144,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0005359260907785526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006210895736220726,0.0,0.0,0.0027703093531142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09531484525855423,0.02048783056990619,0.004279800175156923,0.016666665468569604,0.029968622601130458,0.03135438471172859,0.018078745378611132,0.0,0.0037443446581364023,0.0746021669890199,0.006232509078652351,0.07647853987393795,0.02698349546302444,0.008616976899566527,0.10709091365992364,0.011763218317239942,0.091637168127995,0.21148903979049932,0.010214530681441309,0.004840789867254543,0.010703007091901102,0.010057905356266616,0.0,0.011182198613104209,0.08234804271014179,0.0,0.003970475982294013,0.0,0.017529864750149348,0.0,,0.013227464871706158,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003798246413090595,0.0074886950372543785,0.0
2024-06-07,,,,,,,,0.003807999766043649,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0002679630453892761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031054478681103587,0.0,0.0,0.003001168465873717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0965615759924354,0.02026905576509144,0.004190364837302728,0.016536341877756502,0.031088617394913635,0.030223227756766502,0.017864458630076345,0.0,0.003922633741553243,0.07196169510661132,0.005166715951811217,0.0767675344371697,0.027393179098990784,0.007855489360192704,0.10268614237834678,0.01160161220099002,0.09336313726259513,0.21520023327661955,0.011065741571561418,0.004470859683351538,0.009868118961873834,0.008899676253176461,0.0,0.011211728716811505,0.08457943094696423,0.0,0.003970978532119466,0.0,0.018696140686908776,0.0,,0.012765123279877767,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003719385369103385,0.007845273680836522,0.0
2024-06-08,,,,,,,,0.0041009228249700835,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032320275786332335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09780830672631657,0.02005028096027669,0.004100929499448533,0.0164060182869434,0.03220861218869681,0.02909207080180441,0.017650171881541558,0.0,0.0041009228249700835,0.06932122322420275,0.0041009228249700835,0.07705652900040146,0.02780286273495713,0.007094001820818882,0.09828137109676993,0.0114400060847401,0.09508910639719526,0.21891142676273978,0.011916952461681528,0.004100929499448533,0.009033230831846567,0.007741447150086307,0.0,0.011241258820518801,0.08681081918378668,0.0,0.0039714810819449185,0.0,0.019862416623668208,0.0,,0.012302781688049375,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003640524325116175,0.008201852324418666,0.0
2024-06-09,,,,,,,,0.003807999766043649,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003160269870861183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09602414174569823,0.02101095954966184,0.0038080059637736383,0.015234159837876016,0.03022115147829825,0.028742343494749183,0.01849823900008593,0.0,0.003807999766043649,0.0660132693159051,0.003807999766043649,0.07663783458871884,0.02724557920274405,0.006587287405046104,0.09900985675908267,0.013099889307918468,0.09692252233817976,0.21864653628690414,0.014234058758509955,0.005164889809126143,0.008535123377276388,0.007677083012035052,0.0,0.010438311761910315,0.09085820741483785,0.0,0.004188378318817625,0.0,0.019767575873086175,0.0,,0.011784794855282232,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033804868733221622,0.007616005729817333,0.0
2024-06-10,,,,,,,,0.0035150767071172144,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030885121630891328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09423997676507989,0.021971638139046987,0.003515082428098743,0.01406230138880863,0.028233690767899687,0.02839261618769396,0.019346306118630304,0.0,0.0035150767071172144,0.06270531540760743,0.0035150767071172144,0.07621914017703622,0.02668829567053097,0.0060805729892733276,0.0997383424213954,0.014759772531096838,0.09875593827916426,0.2183816458110685,0.016551165055338383,0.006228850118803752,0.008037015922706206,0.007612718873983797,0.0,0.009635364703301829,0.09490559564588903,0.0,0.00440527555569033,0.0,0.01967273512250414,0.0,,0.011266808022515087,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00312044942152815,0.007030159135215999,0.0
2024-06-11,,,,,,,,0.00322215364819078,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003016754455317082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09245581178446155,0.022932316728432132,0.0032221588924238476,0.012890442939741243,0.026246230057501124,0.028042888880638734,0.02019437323717468,0.0,0.00322215364819078,0.05939736149930976,0.00322215364819078,0.07580044576535361,0.026131012138317887,0.00557385857350055,0.10046682808370815,0.01641965575427521,0.10058935422014877,0.21811675533523286,0.018868271352166812,0.007292810428481361,0.007538908468136027,0.007548354735932542,0.0,0.008832417644693343,0.09895298387694021,0.0,0.004622172792563036,0.0,0.019577894371922106,0.0,,0.010748821189747943,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028604119697341374,0.0064443125406146665,0.0
2024-06-12,,,,,,,,0.0029292305892643453,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029449967475450316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09067164680384321,0.02389299531781728,0.0029292353567489525,0.011718584490673858,0.02425876934710256,0.027693161573583508,0.021042440355719054,0.0,0.0029292305892643453,0.056089407591012094,0.0029292305892643453,0.07538175135367098,0.02557372860610481,0.005067144157727773,0.10119531374602088,0.018079538977453576,0.10242277016113327,0.21785186485939725,0.021185377648995238,0.008356770738158971,0.0070408010135658465,0.007483990597881287,0.0,0.008029470586084858,0.10300037210799137,0.0,0.004839070029435742,0.0,0.019483053621340073,0.0,,0.0102308343569808,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026003745179401247,0.005858465946013333,0.0
2024-06-13,,,,,,,,0.002636307530337911,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028732390397729814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888748182322487,0.024853673907202428,0.0026363118210740574,0.010546726041606473,0.022271308636704,0.027343434266528282,0.021890507474263427,0.0,0.002636307530337911,0.05278145368271443,0.002636307530337911,0.07496305694198836,0.025016445073891728,0.004560429741954995,0.10192379940833361,0.019739422200631948,0.10425618610211777,0.21758697438356162,0.023502483945823667,0.00942073104783658,0.006542693558995666,0.007419626459830032,0.0,0.007226523527476372,0.10704776033904255,0.0,0.005055967266308447,0.0,0.01938821287075804,0.0,,0.009712847524213657,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023403370661461125,0.005272619351411999,0.0
2024-06-14,,,,,,,,0.0023433844714114763,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002801481332000931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08710331684260653,0.025814352496587575,0.002343388285399162,0.009374867592539086,0.02028384792630544,0.02699370695947306,0.0227385745928078,0.0,0.0023433844714114763,0.04947349977441677,0.0023433844714114763,0.07454436253030575,0.024459161541678646,0.004053715326182218,0.10265228507064635,0.021399305423810317,0.10608960204310228,0.21732208390772598,0.025819590242652096,0.01048469135751419,0.006044586104425487,0.007355262321778777,0.0,0.006423576468867886,0.11109514857009373,0.0,0.005272864503181153,0.0,0.019293372120176004,0.0,,0.009194860691446514,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020802996143521,0.004686772756810667,0.0
2024-06-15,,,,,,,,0.0020504614124850417,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027297236242288803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08531915186198819,0.02677503108597272,0.0020504647497242667,0.0082030091434717,0.018296387215906876,0.026643979652417833,0.023586641711352177,0.0,0.0020504614124850417,0.04616554586611911,0.0020504614124850417,0.07412566811862313,0.023901878009465565,0.0035470009104094412,0.10338077073295909,0.023059188646988686,0.10792301798408677,0.21705719343189034,0.028136696539480522,0.011548651667191798,0.005546478649855306,0.0072908981837275216,0.0,0.0056206294102594005,0.1151425368011449,0.0,0.0054897617400538595,0.0,0.01919853136959397,0.0,,0.008676873858679369,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018202621625580874,0.004100926162209333,0.0
2024-06-16,,,,,,,,0.0017575383535586072,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00265796591645683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08353498688136986,0.027735709675357868,0.0017575412140493716,0.007031150694404315,0.016308926505508314,0.026294252345362607,0.02443470882989655,0.0,0.0017575383535586072,0.04285759195782144,0.0017575383535586072,0.07370697370694052,0.023344594477252484,0.0030402864946366638,0.10410925639527183,0.024719071870167055,0.10975643392507127,0.2167923029560547,0.03045380283630895,0.012612611976869408,0.005048371195285126,0.007226534045676266,0.0,0.004817682351650914,0.11918992503219608,0.0,0.0057066589769265656,0.0,0.01910369061901194,0.0,,0.008158887025912226,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001560224710764075,0.0035150795676079996,0.0
2024-06-17,,,,,,,,0.0014646152946321727,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025862082086847795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08175082190075152,0.028696388264743015,0.0014646176783744765,0.00585929224533693,0.01432146579510975,0.02594452503830738,0.025282775948440923,0.0,0.0014646152946321727,0.03954963804952377,0.0014646152946321727,0.0732882792952579,0.022787310945039406,0.0025335720788638863,0.10483774205758456,0.026378955093345424,0.11158984986605577,0.21652741248021906,0.03277090913313738,0.013676572286547017,0.004550263740714946,0.007162169907625011,0.0,0.004014735293042428,0.12323731326324724,0.0,0.005923556213799272,0.0,0.019008849868429902,0.0,,0.007640900193145082,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013001872589700624,0.002929232973006666,0.0
2024-06-18,,,,,,,,0.0011716922357057381,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025144505009127294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07996665692013318,0.029657066854128163,0.0011716941426995814,0.004687433796269545,0.012334005084711188,0.02559479773125216,0.026130843066985297,0.0,0.0011716922357057381,0.03624168414122611,0.0011716922357057381,0.07286958488357528,0.02223002741282632,0.002026857663091109,0.1055662277198973,0.028038838316523793,0.11342326580704028,0.21626252200438342,0.035088015429965806,0.014740532596224626,0.004052156286144765,0.007097805769573756,0.0,0.003211788234433943,0.12728470149429844,0.0,0.006140453450671977,0.0,0.01891400911784787,0.0,,0.007122913360377938,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010401498071760502,0.0023433863784053325,0.0
2024-06-19,,,,,,,,0.0008787691767793036,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024426927931406788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07818249193951483,0.03061774544351331,0.0008787706070246858,0.0035155753472021576,0.010346544374312625,0.025245070424196932,0.02697891018552967,0.0,0.0008787691767793036,0.03293373023292845,0.0008787691767793036,0.07245089047189265,0.021672743880613243,0.0015201432473183323,0.10629471338221003,0.029698721539702162,0.11525668174802478,0.2159976315285478,0.037405121726794235,0.015804492905902235,0.003554048831574586,0.007033441631522501,0.0,0.0024088411758254567,0.1313320897253496,0.0,0.006357350687544683,0.0,0.018819168367265837,0.0,,0.006604926527610794,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007801123553820375,0.0017575397838039998,0.0
2024-06-20,,,,,,,,0.0005858461178528691,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002370935085368628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07639832695889649,0.031578424032898456,0.0005858470713497907,0.0023437168981347723,0.008359083663914066,0.024895343117141706,0.027826977304074046,0.0,0.0005858461178528691,0.029625776324630787,0.0005858461178528691,0.07203219606021004,0.021115460348400162,0.0010134288315455549,0.10702319904452276,0.031358604762880535,0.11709009768900928,0.21573274105271217,0.039722228023622665,0.016868453215579844,0.0030559413770044055,0.006969077493471246,0.0,0.0016058941172169706,0.13537947795640076,0.0,0.006574247924417388,0.0,0.018724327616683804,0.0,,0.006086939694843651,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005200749035880249,0.0011716931892026662,0.0
2024-06-21,,,,,,,,0.00029292305892643453,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022991773775965776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07461416197827815,0.0325391026222836,0.00029292353567489555,0.001171858449067387,0.006371622953515503,0.024545615810086484,0.02867504442261842,0.0,0.00029292305892643453,0.02631782241633312,0.00029292305892643453,0.07161350164852742,0.02055817681618708,0.0005067144157727774,0.10775168470683551,0.0330184879860589,0.11892351362999379,0.21546785057687654,0.042039334320451094,0.017932413525257453,0.002557833922434225,0.006904713355419991,0.0,0.0008029470586084844,0.13942686618745195,0.0,0.006791145161290094,0.0,0.018629486866101767,0.0,,0.005568952862076508,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026003745179401265,0.0005858465946013327,0.0
