Date,Region,Total_State_Infections,BA.2.75.2,BN.1,B.1.617.2,FD.2,BA.4,EU.1.1,BA.2.75,FE.1.1,BF.11,FD.1.1,XBB.1.5.1,XBB.1.5.59,XBB.2.3.8,XBB.1.5.72,EG.6.1,XBB.1.42.2,XBB.1.5.10,XBB.1.9.2,XBB.1.5.70,BA.5.2.6,GK.2,JD.1.1,XBB.1.16.17,FL.1.5.1,HK.3,XBB.1.16.1,GE.1,JF.1,XBB,XBB.1.16.6,XBB.2.3,BA.1.1,BQ.1.1,EG.5.1.8,JN.1.4.3,XBB.1.5.68,BA.2.12.1,BA.2.86,XDP,XBB.1.16.11,KQ.1,KP.1.2,JN.1.13.1,KW.1.1,XBB.1.9.1,BF.7,JG.3,JN.1.32,JN.1.8.1,KP.4.1,BA.4.6,CH.1.1,KP.2.15,XBB.1.16.15,HF.1,JN.1.13,KV.2,GK.1.1,JN.1.18.6,LP.1,JN.1.11.1,KP.2,MC.19,KP.1.1,LB.1,KS.1,LF.3.1,BQ.1,JN.1.18,KP.2.3,LB.1.3.1,XEQ,XEK,MC.28.1,EG.5,HV.1,KP.1.1.3,MC.10.1,LF.7.2.1,JN.1.16,LF.7.7.1,LF.7.7.2,JN.1.16.1,XBB.1.16,XBB.1.5,XEC.4,BA.2,BA.5,PA.1,XDV.1,B.1.1.529,JN.1.7,LP.8.1,JN.1,KP.3,KP.3.1.1,MC.1,XEC,XFG.1,XFV,NW.1,PQ.17.11,XFC,XFY,Other,PQ.2.1.6,XFG.23.1.3,BA.3.2,LF.7.9,PQ.17,XFG.2.5.1,XFZ,LF.7,XFG.10.4,XFG.14.1,XFG.6,RV.1,XFG,NB.1.8.1,PQ.2.8.1,XFG.1.1
2025-01-25,IN,8436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,13,65,13,15,10,3,4,16,17,489,72,198,13,1,1,14,281,8,31,10,8,4,3,3,38,3,4,32,8,17,1,1425,111,97,1484,402,3221,0,0,9,0,34,0,120,0,0,0,8,0,0,0,269,0,0,0,0,0,0,0,0
2025-01-26,IN,8906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,13,69,14,15,11,3,4,17,18,512,78,206,14,1,1,15,295,8,33,11,9,5,4,4,43,3,4,35,8,18,2,1557,115,101,1536,414,3395,0,0,9,0,37,0,127,0,0,0,9,0,0,0,283,0,0,0,0,0,0,0,0
2025-01-27,IN,9148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,14,71,15,15,11,3,4,17,19,521,82,210,16,1,1,16,301,9,35,11,10,5,4,4,46,3,5,36,9,18,2,1653,117,103,1546,415,3481,0,0,10,0,40,0,131,0,0,0,9,0,0,0,289,0,0,0,0,0,0,0,0
2025-01-28,IN,9357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,14,73,16,15,12,3,4,18,19,528,85,212,17,2,1,16,305,9,36,11,11,5,4,4,49,3,5,38,9,18,2,1745,117,104,1549,413,3554,0,0,10,0,43,0,135,0,0,0,10,0,0,0,294,0,0,0,0,0,0,0,0
2025-01-29,IN,9533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,15,74,17,15,13,3,4,18,20,533,89,213,18,2,1,17,309,10,38,11,11,5,4,4,52,3,5,40,9,19,2,1834,118,105,1545,410,3614,0,0,10,0,46,0,138,0,0,0,10,0,0,0,299,0,0,0,0,0,0,0,0
2025-01-30,IN,9677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,15,76,17,15,14,3,5,18,20,536,92,214,20,2,1,18,311,10,39,11,12,6,4,4,56,3,5,41,9,19,2,1918,118,105,1535,405,3662,0,0,10,0,49,0,141,0,0,0,11,0,0,0,302,0,0,0,0,0,0,0,0
2025-01-31,IN,9658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,15,76,17,15,14,3,5,18,20,530,94,211,21,2,1,18,309,11,40,11,12,6,4,4,58,3,5,42,9,19,2,1971,116,104,1498,392,3649,0,0,10,0,51,0,141,0,0,0,11,0,0,0,300,0,0,0,0,0,0,0,0
2025-02-01,IN,9483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,15,74,17,14,15,3,5,18,20,516,94,204,21,2,1,18,301,11,40,11,13,6,4,4,59,3,5,42,8,19,2,1991,112,100,1439,374,3577,0,0,10,0,52,0,139,0,0,0,11,0,0,0,293,0,0,0,0,0,0,0,0
2025-02-02,IN,9413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,15,74,18,14,15,3,4,18,20,507,95,200,22,2,1,18,296,11,40,11,13,6,4,4,61,3,5,43,8,19,2,2032,109,98,1395,360,3543,0,0,10,0,54,0,139,0,0,0,12,0,0,0,289,0,0,0,0,0,0,0,0
2025-02-03,IN,9254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,15,73,18,13,16,3,4,18,19,494,95,194,23,2,1,18,289,11,40,10,13,6,4,4,62,3,5,43,8,18,2,2051,105,96,1340,343,3477,0,0,10,0,55,0,137,0,0,0,12,0,0,0,283,0,0,0,0,0,0,0,0
2025-02-04,IN,9182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,15,72,18,13,16,3,4,18,19,486,96,190,24,2,1,18,285,11,41,10,14,6,4,4,64,3,5,44,8,18,2,2089,103,94,1298,330,3444,0,0,10,0,56,0,137,0,0,0,12,0,0,0,280,0,0,0,0,0,0,0,0
2025-02-05,IN,9198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,4,15,73,18,13,17,3,4,18,19,482,98,188,25,2,1,18,283,12,42,10,14,6,4,4,66,3,5,45,8,18,2,2147,101,93,1268,320,3444,0,0,10,0,58,0,138,0,0,0,12,0,0,0,279,0,0,0,0,0,0,0,0
2025-02-06,IN,9301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,4,15,74,19,12,17,3,5,18,20,483,101,188,26,2,1,19,284,12,43,10,15,6,4,4,69,3,5,46,8,18,2,2225,101,92,1250,312,3476,0,0,10,0,61,0,140,0,0,0,13,0,0,0,281,0,0,0,0,0,0,0,0
2025-02-07,IN,9323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,4,16,74,19,12,18,3,5,18,20,479,103,186,27,2,1,19,283,12,44,10,15,7,4,4,71,2,5,47,8,18,2,2285,99,91,1221,302,3478,0,0,10,0,63,0,141,0,0,0,13,0,0,0,280,0,0,0,0,0,0,0,0
2025-02-08,IN,9332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,4,16,74,19,12,19,3,5,18,20,475,105,183,28,2,2,20,281,13,45,10,16,7,4,4,73,2,5,48,8,19,2,2342,97,90,1190,292,3475,0,0,10,0,65,0,142,0,0,0,14,0,0,0,279,0,0,0,0,0,0,0,0
2025-02-09,IN,9381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,4,16,75,20,12,19,3,5,19,20,473,108,182,29,2,2,20,280,13,46,10,16,7,4,4,76,2,5,49,8,19,2,2410,96,89,1164,282,3487,0,0,10,0,68,0,143,0,0,0,14,0,0,0,279,0,0,0,0,0,0,0,0
2025-02-10,IN,9412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,4,16,75,20,11,20,3,5,19,20,469,110,180,30,2,2,20,279,13,47,10,17,7,4,4,79,2,5,50,8,19,2,2473,95,89,1135,272,3492,0,0,10,0,70,0,145,0,0,0,14,0,0,0,279,0,0,0,0,0,0,0,0
2025-02-11,IN,9298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,4,16,74,20,11,20,3,5,19,20,459,110,175,31,2,2,21,274,13,47,9,17,7,4,4,80,2,5,50,8,18,2,2497,92,86,1089,258,3444,0,0,10,0,71,0,144,0,0,0,14,0,0,0,274,0,0,0,0,0,0,0,0
2025-02-12,IN,9042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,4,16,72,20,10,20,3,4,18,19,442,109,168,31,2,2,20,264,13,46,9,17,7,4,4,80,2,5,50,7,18,2,2481,87,83,1028,240,3343,0,0,10,0,71,0,140,0,0,0,14,0,0,0,265,0,0,0,0,0,0,0,0
2025-02-13,IN,8641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,4,15,69,20,9,20,3,4,17,19,418,106,158,30,1,1,20,250,13,45,9,17,7,4,4,78,2,4,48,7,17,2,2422,82,78,953,219,3189,0,0,10,0,70,0,135,0,0,0,14,0,0,0,252,0,0,0,0,0,0,0,0
2025-02-14,IN,8183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,14,66,19,9,19,2,4,17,18,392,102,147,30,1,1,19,235,13,43,8,16,7,4,4,76,1,4,47,6,16,2,2342,76,73,874,198,3014,0,0,9,0,68,0,128,0,0,0,14,0,0,0,238,0,0,0,0,0,0,0,0
2025-02-15,IN,7811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,14,63,18,8,19,2,4,16,17,370,99,138,29,1,1,18,223,12,42,7,7,6,4,3,74,1,4,7,6,16,2,2281,71,68,807,180,2872,0,0,7,0,66,0,123,0,0,0,13,0,0,0,226,0,0,0,0,1,0,0,0
2025-02-16,IN,7479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,13,59,17,7,18,2,4,15,16,352,95,133,27,1,1,17,209,12,40,7,7,7,3,3,73,1,4,7,2,15,2,2236,66,66,759,171,2723,0,0,7,0,65,0,115,0,0,0,13,0,0,0,214,0,0,0,0,1,0,0,0
2025-02-17,IN,7208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,13,55,16,7,18,2,4,15,16,337,92,129,25,1,1,16,197,11,38,8,7,7,3,3,72,1,4,8,2,14,2,2205,62,63,718,164,2598,0,0,8,0,64,0,108,0,0,0,13,0,0,0,205,0,0,0,0,1,0,0,0
2025-02-18,IN,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,13,52,15,7,18,2,4,14,15,323,89,125,24,1,1,15,186,11,36,8,6,7,3,3,70,1,4,9,2,14,2,2174,58,61,679,157,2479,0,0,8,0,64,0,101,0,0,0,13,0,0,0,196,0,0,0,0,1,0,0,0
2025-02-19,IN,6699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,12,48,15,6,18,2,3,14,15,309,86,121,22,1,1,15,175,11,34,8,6,7,3,3,69,1,3,9,2,13,2,2143,54,59,643,150,2366,0,0,8,0,63,0,95,0,0,0,12,0,0,0,187,0,0,0,0,1,0,0,0
2025-02-20,IN,6462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,12,45,14,6,18,2,3,13,14,296,83,117,21,1,1,14,165,11,32,8,6,7,3,3,68,1,3,10,2,13,2,2113,51,57,608,144,2258,0,0,8,0,62,0,89,0,0,0,12,0,0,0,179,0,0,0,0,1,0,0,0
2025-02-21,IN,6206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,12,42,13,5,17,2,3,13,14,283,80,113,20,1,1,13,155,10,31,8,6,7,3,3,67,1,3,10,2,12,2,2072,47,55,572,137,2146,0,0,8,0,61,0,83,0,0,0,12,0,0,0,171,0,0,0,0,1,0,0,0
2025-02-22,IN,5957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,11,39,12,5,17,2,3,12,13,269,77,109,18,1,1,12,145,10,29,8,6,7,3,3,65,1,3,11,2,12,2,2031,44,53,539,131,2038,0,0,8,0,60,0,77,0,0,0,12,0,0,0,163,0,0,0,0,1,0,0,0
2025-02-23,IN,5802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,11,37,12,5,17,2,3,12,13,261,76,107,17,1,1,12,138,10,28,8,6,7,3,3,65,1,3,11,2,12,2,2018,41,52,514,127,1964,0,0,8,0,60,0,73,0,0,0,11,0,0,0,157,0,0,0,0,1,0,0,0
2025-02-24,IN,5806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,11,36,11,4,17,2,3,12,13,259,76,107,17,1,1,11,135,10,28,8,6,7,3,3,66,1,3,12,2,12,2,2060,40,52,503,126,1944,0,0,8,0,61,0,71,0,0,0,12,0,0,0,156,0,0,0,0,2,0,0,0
2025-02-25,IN,5985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,12,36,11,4,18,2,3,13,13,265,79,111,17,1,1,11,135,10,28,8,6,8,3,3,69,1,3,13,2,12,2,2166,40,53,508,129,1983,0,0,8,0,64,0,70,0,0,0,12,0,0,0,159,0,0,0,0,2,0,0,0
2025-02-26,IN,6341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13,36,12,5,20,2,3,13,14,279,84,118,17,1,1,12,139,11,29,9,6,8,3,3,74,1,3,15,2,13,2,2339,41,57,526,135,2077,0,0,9,0,69,0,72,0,0,0,13,0,0,0,167,0,0,0,0,2,0,0,0
2025-02-27,IN,6872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,14,38,13,5,22,2,4,15,15,300,91,129,18,1,1,13,147,12,31,10,7,9,3,3,82,1,4,17,2,14,2,2583,42,61,558,146,2226,0,0,10,0,77,0,75,0,0,0,15,0,0,0,180,0,0,0,0,2,0,0,0
2025-02-28,IN,7288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,15,39,13,5,23,2,4,16,16,316,97,137,19,1,1,13,151,13,33,11,7,10,4,3,89,1,4,19,2,15,2,2790,43,65,578,153,2334,0,0,11,0,83,0,77,0,0,0,16,0,0,0,189,0,0,0,0,2,0,0,0
2025-03-01,IN,7596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,15,39,13,5,25,2,4,16,17,328,101,143,19,1,2,13,153,13,33,12,8,11,4,4,94,1,4,21,2,15,3,2961,43,68,589,159,2405,0,0,12,0,88,0,77,0,0,0,17,0,0,0,195,0,0,0,0,2,0,0,0
2025-03-02,IN,7666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,16,38,13,5,25,2,4,16,17,328,103,145,18,1,2,13,150,14,33,13,8,11,4,4,96,1,4,22,2,15,3,3042,42,69,580,159,2400,0,0,13,0,91,0,75,0,0,0,17,0,0,0,195,0,0,0,0,3,0,0,0
2025-03-03,IN,7591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,16,36,13,4,26,2,4,16,17,323,102,144,17,1,2,13,144,14,32,13,8,12,4,4,97,1,4,23,2,15,3,3065,39,68,560,156,2348,0,0,13,0,92,0,71,0,0,0,17,0,0,0,191,0,0,0,0,3,0,0,0
2025-03-04,IN,7355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,15,33,12,4,25,2,4,16,17,311,99,141,16,1,2,12,135,13,31,13,8,11,4,4,95,1,4,23,2,15,3,3022,36,66,529,150,2249,0,0,13,0,91,0,66,0,0,0,17,0,0,0,184,0,0,0,0,3,0,0,0
2025-03-05,IN,6960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,15,30,11,4,24,2,4,15,16,292,94,134,15,1,1,11,124,13,29,12,8,11,4,3,92,1,4,23,2,14,2,2908,33,63,488,141,2103,0,0,12,0,87,0,60,0,0,0,16,0,0,0,172,0,0,0,0,3,0,0,0
2025-03-06,IN,6405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,14,26,10,3,23,2,3,14,15,267,87,123,13,1,1,10,110,12,26,12,7,11,3,3,86,1,3,22,2,13,2,2721,29,58,437,129,1912,0,0,12,0,82,0,52,0,0,0,15,0,0,0,157,0,0,0,0,2,0,0,0
2025-03-07,IN,6049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13,23,9,3,22,1,3,13,14,250,82,117,12,1,1,9,101,11,24,11,7,10,3,3,82,1,3,21,1,12,2,2612,26,55,402,121,1784,0,0,11,0,79,0,47,0,0,0,15,0,0,0,147,0,0,0,0,2,0,0,0
2025-03-08,IN,5915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13,22,9,3,22,1,3,13,14,243,81,115,11,1,1,9,95,11,23,11,7,10,3,3,81,1,3,22,1,12,2,2595,24,54,382,117,1722,0,0,11,0,78,0,44,0,0,0,14,0,0,0,142,0,0,0,0,2,0,0,0
2025-03-09,IN,5889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13,20,8,2,22,1,3,13,14,240,81,115,10,1,1,8,91,11,23,11,7,10,3,3,82,1,3,22,1,12,2,2625,22,54,369,116,1693,0,0,11,0,79,0,41,0,0,0,15,0,0,0,140,0,0,0,0,2,0,0,0
2025-03-10,IN,5863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13,19,8,2,22,1,3,13,14,237,81,115,10,1,1,8,87,11,22,12,7,11,3,3,83,1,3,23,1,12,2,2654,21,53,357,114,1664,0,0,12,0,80,0,38,0,0,0,15,0,0,0,138,0,0,0,0,3,0,0,0
2025-03-11,IN,5754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13,18,8,2,22,1,3,13,13,231,79,113,9,1,1,8,82,11,21,12,7,11,3,3,83,1,3,23,1,12,2,2645,19,53,340,111,1613,0,0,12,0,80,0,35,0,0,0,15,0,0,0,135,0,0,0,0,3,0,0,0
2025-03-12,IN,5562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,12,16,7,2,22,1,3,12,13,221,77,110,8,1,1,7,76,11,20,12,6,11,3,3,81,1,3,23,1,11,2,2596,17,51,318,107,1539,0,0,12,0,78,0,32,0,0,0,14,0,0,0,129,0,0,0,0,3,0,0,0
2025-03-13,IN,5287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,12,14,6,2,21,1,3,12,12,209,74,105,7,1,1,6,69,10,19,11,6,10,3,3,78,1,3,23,1,11,2,2505,15,48,293,101,1443,0,0,11,0,76,0,28,0,0,0,14,0,0,0,121,0,0,0,0,2,0,0,0
2025-03-14,IN,4934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,11,12,6,1,20,1,3,11,12,193,69,98,6,1,1,6,61,10,17,11,6,10,3,3,74,1,3,22,1,10,2,2372,12,45,264,93,1329,0,0,11,0,72,0,25,0,0,0,13,0,0,0,112,0,0,0,0,2,0,0,0
2025-03-15,IN,4558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,10,10,5,1,19,1,3,10,11,177,64,91,5,1,1,5,54,9,16,10,5,9,2,2,69,1,2,21,1,9,2,2223,10,42,235,85,1211,0,0,10,0,67,0,21,0,0,0,12,0,0,0,102,0,0,0,0,7,2,0,0
2025-03-16,IN,4256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,2,1,18,1,2,10,10,165,59,84,5,1,1,17,51,8,16,10,5,9,2,2,64,1,2,19,1,9,2,2092,10,38,218,78,1112,0,0,10,0,72,0,20,0,0,0,12,0,0,0,95,0,0,0,0,8,3,0,0
